Filename,Segmentation Time (seconds)
299_16-11_55893536121673,0.036392927169799805
299_20-6_64638783269962,0.0333096981048584
299_7-11_55893536121673,0.1627049446105957
29_1-16_245824983299933,0.2389681339263916
29_4-11_016700066800267,0.1465914249420166
29_5-16_245824983299933,0.14781522750854492
29_8-16_245824983299933,0.14362263679504395
29_9-11_016700066800267,0.08393406867980957
2_3-16_245824983299933,0.26059627532958984
2_4-11_016700066800267,0.178879976272583
30_6-16_245824983299933,0.14907240867614746
30_7-16_245824983299933,0.1286609172821045
31_0-16_245824983299933,0.433821439743042
31_2-16_245824983299933,0.40656280517578125
32_5-16_245824983299933,0.18392372131347656
32_6-16_245824983299933,0.2598838806152344
32_8-16_245824983299933,0.14643645286560059
33_2-16_245824983299933,0.323383092880249
33_5-16_245824983299933,0.1705188751220703
33_6-16_245824983299933,0.20297002792358398
33_9-11_016700066800267,0.14259123802185059
34_3-16_245824983299933,0.3642125129699707
34_4-11_016700066800267,0.24641990661621094
34_6-16_245824983299933,0.2308979034423828
35_0-16_245824983299933,0.28031373023986816
35_7-16_245824983299933,0.1810755729675293
36_2-16_245824983299933,0.29885435104370117
36_3-16_245824983299933,0.4174666404724121
36_5-16_245824983299933,0.1929776668548584
37_9-11_016700066800267,0.1503446102142334
38_5-16_245824983299933,0.22220587730407715
38_6-16_245824983299933,0.23346829414367676
39_4-11_016700066800267,0.20566749572753906
39_5-16_245824983299933,0.16806769371032715
39_8-16_245824983299933,0.13950705528259277
3_0-16_245824983299933,0.3500406742095947
3_1-16_245824983299933,0.36447858810424805
3_9-11_016700066800267,0.14660906791687012
40_0-16_245824983299933,0.2931838035583496
40_1-16_245824983299933,0.3002614974975586
42_1-16_245824983299933,0.2668442726135254
42_6-16_245824983299933,0.1595923900604248
42_8-16_245824983299933,0.15484023094177246
43_2-16_245824983299933,0.37889957427978516
44_2-16_245824983299933,0.15550470352172852
44_8-16_245824983299933,0.10457730293273926
45_2-16_245824983299933,0.3611762523651123
45_6-16_245824983299933,0.18670105934143066
46_1-16_245824983299933,0.29019975662231445
46_8-16_245824983299933,0.14208579063415527
47_0-16_245824983299933,0.34114909172058105
47_3-16_245824983299933,0.29411959648132324
47_7-16_245824983299933,0.2207810878753662
48_1-16_245824983299933,0.34783411026000977
48_3-16_245824983299933,0.3612782955169678
48_6-16_245824983299933,0.1765766143798828
48_9-11_016700066800267,0.13429498672485352
49_0-16_245824983299933,0.26306891441345215
4_4-11_016700066800267,0.19671368598937988
4_6-16_245824983299933,0.20524978637695312
50_4-12_998396579369322,0.23038244247436523
51_4-12_998396579369322,0.17119574546813965
52_1-12_998396579369322,0.36055803298950195
52_3-12_998396579369322,0.22178101539611816
52_5-11_008017103153394,0.25718212127685547
52_6-12_998396579369322,0.21399760246276855
52_8-12_998396579369322,0.2742915153503418
53_0-12_998396579369322,0.2101271152496338
53_3-12_998396579369322,0.2750535011291504
53_8-12_998396579369322,0.2552487850189209
53_9-12_998396579369322,0.2986619472503662
54_0-12_998396579369322,0.1997225284576416
54_2-12_998396579369322,0.3109409809112549
54_8-12_998396579369322,0.37216973304748535
55_10-12_998396579369322,0.23676800727844238
55_2-12_998396579369322,0.294724702835083
55_4-12_998396579369322,0.23616361618041992
55_7-12_998396579369322,0.2680206298828125
56_10-12_998396579369322,0.17897295951843262
56_8-12_998396579369322,0.19838809967041016
56_9-12_998396579369322,0.16083621978759766
57_4-12_998396579369322,0.35989856719970703
59_0-12_998396579369322,0.21565818786621094
59_11-11_008017103153394,0.14623260498046875
59_3-12_998396579369322,0.16617989540100098
59_4-12_998396579369322,0.2062854766845703
59_5-11_008017103153394,0.12483763694763184
59_7-12_998396579369322,0.17444801330566406
60_4-12_998396579369322,0.24179291725158691
60_7-12_998396579369322,0.21904349327087402
60_9-12_998396579369322,0.20803141593933105
61_10-12_998396579369322,0.23521709442138672
61_11-11_008017103153394,0.19551825523376465
62_1-12_998396579369322,0.31040334701538086
62_2-12_998396579369322,0.30991339683532715
62_6-12_998396579369322,0.291534423828125
63_0-12_998396579369322,0.32991957664489746
63_3-12_998396579369322,0.3108344078063965
63_4-12_998396579369322,0.33715200424194336
63_7-12_998396579369322,0.29053211212158203
64_0-12_998396579369322,0.29137563705444336
64_2-12_998396579369322,0.28594183921813965
64_4-12_998396579369322,0.31685709953308105
65_3-12_998396579369322,0.2619147300720215
66_10-12_998396579369322,0.14118003845214844
66_11-11_008017103153394,0.09450244903564453
66_2-12_998396579369322,0.13571643829345703
67_4-12_998396579369322,0.2727353572845459
67_5-11_008017103153394,0.2288074493408203
67_6-12_998396579369322,0.285783052444458
67_8-12_998396579369322,0.27277183532714844
68_11-11_008017103153394,0.17319059371948242
68_7-12_998396579369322,0.18900799751281738
68_8-12_998396579369322,0.21958708763122559
69_3-12_998396579369322,0.3083817958831787
6_6-16_245824983299933,0.20982074737548828
70_9-12_998396579369322,0.23647451400756836
72_1-12_998396579369322,0.34443092346191406
72_7-12_998396579369322,0.24557757377624512
72_8-12_998396579369322,0.2554128170013428
73_2-12_998396579369322,0.1800379753112793
74_7-12_998396579369322,0.3422813415527344
74_9-12_998396579369322,0.36953186988830566
75_1-12_998396579369322,0.2628204822540283
75_10-12_998396579369322,0.30754613876342773
75_4-12_998396579369322,0.24307751655578613
75_9-12_998396579369322,0.3165435791015625
76_1-12_998396579369322,0.24582505226135254
76_3-12_998396579369322,0.3130011558532715
76_4-12_998396579369322,0.23220610618591309
77_11-11_008017103153394,0.27069664001464844
77_2-12_998396579369322,0.3296232223510742
77_5-11_008017103153394,0.2686493396759033
77_6-12_998396579369322,0.31089091300964355
77_9-12_998396579369322,0.3431992530822754
78_3-12_998396579369322,0.2591879367828369
78_4-12_998396579369322,0.3075098991394043
7_5-16_245824983299933,0.1573486328125
80_0-12_998396579369322,0.1526036262512207
80_1-12_998396579369322,0.16518330574035645
80_10-12_998396579369322,0.13378119468688965
80_11-11_008017103153394,0.12611913681030273
80_2-12_998396579369322,0.1723308563232422
81_2-12_998396579369322,0.08548212051391602
82_3-12_998396579369322,0.2901949882507324
82_5-11_008017103153394,0.211503267288208
82_7-12_998396579369322,0.324352502822876
83_10-12_998396579369322,0.09598922729492188
83_11-11_008017103153394,0.06798148155212402
83_3-12_998396579369322,0.0833902359008789
83_4-12_998396579369322,0.0975501537322998
83_8-12_998396579369322,0.11977434158325195
84_0-12_998396579369322,0.1136331558227539
84_1-12_998396579369322,0.10642433166503906
84_7-12_998396579369322,0.10838055610656738
85_0-12_998396579369322,0.22899389266967773
85_3-12_998396579369322,0.23555493354797363
86_9-12_998396579369322,0.25585365295410156
87_10-12_998396579369322,0.24643230438232422
87_11-11_008017103153394,0.28255295753479004
87_3-12_998396579369322,0.30928921699523926
88_11-11_008017103153394,0.18364381790161133
88_2-12_998396579369322,0.22261404991149902
89_6-12_998396579369322,0.11129021644592285
89_8-12_998396579369322,0.11047053337097168
8_0-16_245824983299933,0.2579178810119629
90_2-12_998396579369322,0.18164873123168945
90_3-12_998396579369322,0.2211763858795166
90_9-12_998396579369322,0.15580439567565918
91_3-12_998396579369322,0.2203230857849121
91_6-12_998396579369322,0.22483468055725098
92_1-12_998396579369322,0.21271443367004395
92_6-12_998396579369322,0.2198925018310547
92_7-12_998396579369322,0.21555566787719727
92_9-12_998396579369322,0.21800017356872559
93_10-12_998396579369322,0.3883204460144043
93_4-12_998396579369322,0.30863189697265625
93_7-12_998396579369322,0.3328125476837158
93_9-12_998396579369322,0.2734067440032959
94_11-11_008017103153394,0.26717519760131836
94_4-12_998396579369322,0.3152174949645996
95_0-12_998396579369322,0.2329554557800293
95_3-12_998396579369322,0.27884626388549805
95_4-12_998396579369322,0.27791595458984375
95_8-12_998396579369322,0.31488633155822754
95_9-12_998396579369322,0.355053186416626
96_8-12_998396579369322,0.25815510749816895
97_3-12_998396579369322,0.2859671115875244
97_5-11_008017103153394,0.3785381317138672
97_8-12_998396579369322,0.290454626083374
98_6-12_998396579369322,0.41104650497436523
9_1-16_245824983299933,0.28225111961364746
9_2-16_245824983299933,0.319425106048584
9_4-11_016700066800267,0.1153411865234375
