DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID,,DropletID_GT,isElipse_GT,CenterX_GT,CenterY_GT,Diameter_GT,OverlappedDropletsID_GT
387,True,332.0,321.0,11.290976524353027,[],,323.0,True,333.0,322.0,10.0,[]
388,True,1487.0,320.0,11.290976524353027,[],,797.0,True,1489.0,320.0,10.0,[]
389,True,1546.0,273.0,11.290976524353027,[],,127.0,True,1547.0,274.0,10.0,[]
390,True,1285.0,210.0,11.290976524353027,[],,691.0,True,1286.0,211.0,10.0,[]
391,True,1265.0,71.0,11.290976524353027,[],,48.0,True,1266.0,72.0,10.0,[]
392,False,276.0,531.0,11.313908576965332,[],,341.0,True,277.0,531.0,10.0,[]
393,False,588.0,517.0,11.313908576965332,[],,117.0,True,589.0,517.0,10.0,[]
394,False,1739.0,514.0,11.313908576965332,[],,59.0,True,1740.0,514.0,10.0,[]
395,False,89.0,483.0,11.313908576965332,[],,758.0,True,90.0,483.0,10.0,[]
396,False,62.0,479.0,11.313908576965332,[],,337.0,True,63.0,479.0,10.0,[]
397,False,464.0,426.0,11.313908576965332,[],,46.0,True,465.0,426.0,10.0,[]
398,False,789.0,399.0,11.313908576965332,[],,168.0,True,790.0,399.0,10.0,[]
399,False,262.0,371.0,11.313908576965332,[],,725.0,True,263.0,371.0,10.0,[]
400,False,82.0,328.0,11.313908576965332,[],,657.0,True,83.0,328.0,10.0,[]
401,False,224.0,317.0,11.313908576965332,[],,766.0,True,225.0,317.0,10.0,[]
402,False,16.0,316.0,11.313908576965332,[],,629.0,True,17.0,316.0,10.0,[]
403,False,217.0,246.0,11.313908576965332,[],,348.0,True,218.0,246.0,10.0,[]
404,False,554.0,243.0,11.313908576965332,[],,420.0,True,555.0,243.0,10.0,[]
405,False,1401.0,189.0,11.313908576965332,[],,378.0,True,1402.0,189.0,10.0,[]
406,False,1233.0,119.0,11.313908576965332,[],,670.0,True,1234.0,119.0,10.0,[]
407,False,9.0,81.0,11.313908576965332,[],,794.0,True,10.0,81.0,10.0,[]
408,False,1036.0,62.0,11.313908576965332,[],,563.0,True,1037.0,62.0,10.0,[]
409,False,1092.0,42.0,11.313908576965332,[],,275.0,True,1093.0,42.0,10.0,[]
410,False,1029.0,27.0,11.313908576965332,[],,230.0,True,1030.0,27.0,10.0,[]
411,False,761.0,27.0,11.313908576965332,[],,651.0,True,762.0,27.0,10.0,[]
412,False,576.0,26.0,11.313908576965332,[],,186.0,True,577.0,26.0,10.0,[]
413,False,239.0,21.0,11.313908576965332,[],,228.0,True,240.0,21.0,10.0,[]
414,False,648.0,11.0,11.313908576965332,[],,744.0,True,649.0,11.0,10.0,[]
415,False,1354.0,17.0,11.313908576965332,[],,259.0,True,1355.0,17.0,10.0,[]
416,False,1518.0,57.0,10.895968437194824,[],,575.0,True,1519.0,58.0,10.0,[]
417,False,861.0,440.0,9.556476593017578,[],,440.0,True,863.0,441.0,8.0,[]
418,False,739.0,440.0,9.556476593017578,[],,805.0,True,741.0,441.0,8.0,[]
419,False,632.0,430.0,9.556476593017578,[],,618.0,True,634.0,431.0,8.0,[]
420,False,1073.0,427.0,9.556476593017578,[],,768.0,True,1075.0,428.0,8.0,[]
421,False,1100.0,414.0,9.556476593017578,[],,743.0,True,1102.0,415.0,8.0,[]
422,False,892.0,391.0,9.556476593017578,[],,356.0,True,894.0,392.0,8.0,[]
423,False,1565.0,389.0,9.556476593017578,[],,613.0,True,1567.0,390.0,8.0,[]
424,False,1030.0,386.0,9.556476593017578,[],,187.0,True,1032.0,387.0,8.0,[]
425,False,1717.0,385.0,9.556476593017578,[],,354.0,True,1719.0,386.0,8.0,[]
426,False,68.0,361.0,9.556455612182617,[],,4.0,True,70.0,362.0,8.0,[]
427,False,1500.0,354.0,9.556476593017578,[],,521.0,True,1502.0,355.0,8.0,[]
428,False,1482.0,333.0,9.556476593017578,[],,523.0,True,1484.0,334.0,8.0,[]
429,False,1552.0,327.0,9.556476593017578,[],,136.0,True,1554.0,328.0,8.0,[]
430,False,1474.0,299.0,9.556476593017578,[],,103.0,True,1476.0,300.0,8.0,[]
431,False,1439.0,299.0,9.556476593017578,[],,631.0,True,1441.0,300.0,8.0,[]
432,False,1668.0,275.0,9.556476593017578,[],,424.0,True,1670.0,276.0,8.0,[]
433,False,883.0,267.0,9.556476593017578,[],,594.0,True,885.0,268.0,8.0,[]
434,False,944.0,263.0,9.556476593017578,[],,311.0,True,946.0,264.0,8.0,[]
435,False,355.0,263.0,9.556448936462402,[],,738.0,True,357.0,264.0,8.0,[]
436,False,1026.0,260.0,9.556476593017578,[],,746.0,True,1028.0,261.0,8.0,[]
437,False,324.0,241.0,9.556475639343262,[],,509.0,True,326.0,242.0,8.0,[]
438,False,1587.0,237.0,9.556504249572754,[],,268.0,True,1589.0,238.0,8.0,[]
439,False,1071.0,220.0,9.556504249572754,[],,461.0,True,1073.0,221.0,8.0,[]
440,False,802.0,215.0,9.556504249572754,[],,119.0,True,804.0,216.0,8.0,[]
441,False,820.0,189.0,9.556504249572754,[],,411.0,True,822.0,190.0,8.0,[]
442,False,713.0,168.0,9.556504249572754,[],,788.0,True,715.0,169.0,8.0,[]
443,False,1394.0,146.0,9.556504249572754,[],,636.0,True,1396.0,147.0,8.0,[]
444,False,409.0,126.0,9.556462287902832,[],,569.0,True,411.0,127.0,8.0,[]
445,False,1185.0,125.0,9.556490898132324,[],,704.0,True,1187.0,126.0,8.0,[]
446,False,1512.0,112.0,9.556490898132324,[],,133.0,True,1514.0,113.0,8.0,[]
447,False,61.0,57.0,9.556469917297363,[],,295.0,True,63.0,58.0,8.0,[]
448,False,440.0,571.0,9.341116905212402,[],,600.0,True,441.0,572.0,8.0,[]
449,False,373.0,506.0,9.125200271606445,[],,343.0,True,375.0,506.0,8.0,[]
450,False,392.0,386.0,9.125200271606445,[],,38.0,True,394.0,386.0,8.0,[]
451,False,399.0,334.0,9.341116905212402,[],,530.0,True,400.0,335.0,8.0,[]
452,False,1463.0,273.0,9.444632530212402,[],,755.0,True,1464.0,274.0,8.0,[]
453,False,771.0,257.0,9.444632530212402,[],,137.0,True,772.0,258.0,8.0,[]
454,False,1737.0,158.0,9.444743156433105,[],,407.0,True,1739.0,158.0,8.0,[]
455,False,85.0,134.0,9.444646835327148,[],,830.0,True,87.0,134.0,8.0,[]
456,False,286.0,102.0,9.125200271606445,[],,706.0,True,288.0,102.0,8.0,[]
457,False,631.0,93.0,9.556509971618652,[],,128.0,True,633.0,94.0,8.0,[]
458,False,1295.0,50.0,9.444743156433105,[],,473.0,True,1297.0,50.0,8.0,[]
459,False,1479.0,31.0,9.444743156433105,[],,716.0,True,1481.0,31.0,8.0,[]
460,False,1178.0,27.0,9.444646835327148,[],,734.0,True,1179.0,28.0,8.0,[]
461,False,1477.0,20.0,9.556509971618652,[],,105.0,True,1479.0,21.0,8.0,[]
462,False,1607.0,483.0,9.276473999023438,[],,817.0,True,1608.0,484.0,8.0,[]
463,False,1400.0,309.0,9.276473999023438,[],,57.0,True,1401.0,310.0,8.0,[]
464,False,1363.0,10.0,9.276481628417969,[],,163.0,True,1364.0,11.0,8.0,[]
465,False,181.0,584.0,8.485481262207031,[],,237.0,True,182.0,584.0,8.0,[]
466,False,19.0,492.0,8.485481262207031,[],,799.0,True,20.0,492.0,8.0,[]
467,False,664.0,444.0,8.485481262207031,[],,359.0,True,665.0,444.0,8.0,[]
468,False,673.0,417.0,8.689854621887207,[],,489.0,True,674.0,417.0,8.0,[]
469,False,110.0,387.0,8.485481262207031,[],,198.0,True,111.0,387.0,8.0,[]
470,False,303.0,326.0,8.689868927001953,[],,547.0,True,304.0,326.0,8.0,[]
471,False,443.0,238.0,8.689854621887207,[],,556.0,True,444.0,239.0,8.0,[]
472,False,1230.0,180.0,8.743633270263672,[],,20.0,True,1231.0,180.0,8.0,[]
473,False,305.0,174.0,8.485481262207031,[],,525.0,True,306.0,174.0,8.0,[]
474,False,173.0,147.0,8.743550300598145,[],,807.0,True,174.0,148.0,8.0,[]
475,False,86.0,124.0,9.125200271606445,[],,840.0,True,88.0,124.0,8.0,[]
476,False,504.0,523.0,8.71341609954834,[],,839.0,True,505.0,523.0,8.0,[]
477,False,1113.0,500.0,9.014078140258789,[],,7.0,True,1115.0,500.0,8.0,[]
478,False,1118.0,158.0,8.713329315185547,[],,220.0,True,1119.0,158.0,8.0,[]
479,False,691.0,100.0,8.868938446044922,[],,764.0,True,693.0,100.0,8.0,[]
480,False,865.0,27.0,8.485481262207031,[],,278.0,True,866.0,27.0,8.0,[]
481,False,44.0,591.0,7.674144268035889,[],,184.0,True,46.0,592.0,6.0,[]
482,False,832.0,555.0,7.674165725708008,[],,769.0,True,834.0,556.0,6.0,[]
483,False,916.0,524.0,7.674165725708008,[],,829.0,True,918.0,525.0,6.0,[]
484,False,40.0,505.0,7.674094200134277,[],,666.0,True,42.0,506.0,6.0,[]
485,False,1413.0,498.0,7.674046993255615,[],,17.0,True,1415.0,499.0,6.0,[]
486,False,345.0,494.0,7.674081325531006,[],,406.0,True,347.0,495.0,6.0,[]
487,False,910.0,491.0,7.6741156578063965,[],,390.0,True,912.0,492.0,6.0,[]
488,False,1729.0,485.0,7.674046993255615,[],,66.0,True,1731.0,486.0,6.0,[]
489,False,8.0,481.0,7.674093246459961,[],,113.0,True,10.0,482.0,6.0,[]
490,False,1129.0,469.0,7.674046993255615,[],,443.0,True,1131.0,470.0,6.0,[]
491,False,1138.0,455.0,7.674046993255615,[],,415.0,True,1140.0,456.0,6.0,[]
492,False,406.0,450.0,7.674081325531006,[],,548.0,True,408.0,451.0,6.0,[]
493,False,649.0,447.0,7.6741156578063965,[],,554.0,True,651.0,448.0,6.0,[]
494,False,907.0,430.0,7.6741156578063965,[],,185.0,True,909.0,431.0,6.0,[]
495,False,1349.0,422.0,7.674046993255615,[],,721.0,True,1351.0,423.0,6.0,[]
496,False,1601.0,400.0,7.674046993255615,[],,730.0,True,1603.0,401.0,6.0,[]
497,False,286.0,392.0,7.674081325531006,[],,134.0,True,288.0,393.0,6.0,[]
498,False,276.0,363.0,7.674081325531006,[],,394.0,True,278.0,364.0,6.0,[]
499,False,470.0,357.0,7.674081325531006,[],,123.0,True,472.0,358.0,6.0,[]
500,False,818.0,355.0,7.6741156578063965,[],,350.0,True,820.0,356.0,6.0,[]
501,False,101.0,334.0,7.6740899085998535,[],,227.0,True,103.0,335.0,6.0,[]
502,False,1238.0,320.0,7.674046993255615,[],,53.0,True,1240.0,321.0,6.0,[]
503,False,53.0,315.0,7.674094200134277,[],,229.0,True,55.0,316.0,6.0,[]
504,False,1423.0,291.0,7.674046993255615,[],,580.0,True,1425.0,292.0,6.0,[]
505,False,101.0,277.0,7.6740899085998535,[],,655.0,True,103.0,278.0,6.0,[]
506,False,618.0,268.0,7.6741156578063965,[],,437.0,True,620.0,269.0,6.0,[]
507,False,965.0,260.0,7.6741156578063965,[],,214.0,True,967.0,261.0,6.0,[]
508,False,763.0,242.0,7.674140930175781,[],,130.0,True,765.0,243.0,6.0,[]
509,False,1086.0,212.0,7.674071788787842,[],,477.0,True,1088.0,213.0,6.0,[]
510,False,1163.0,206.0,7.674071788787842,[],,843.0,True,1165.0,207.0,6.0,[]
511,False,1542.0,176.0,7.674071788787842,[],,821.0,True,1544.0,177.0,6.0,[]
512,False,1735.0,146.0,7.674071788787842,[],,615.0,True,1737.0,147.0,6.0,[]
513,False,951.0,115.0,7.67412805557251,[],,24.0,True,953.0,116.0,6.0,[]
514,False,1101.0,84.0,7.6740593910217285,[],,599.0,True,1103.0,85.0,6.0,[]
515,False,272.0,81.0,7.674093723297119,[],,84.0,True,274.0,82.0,6.0,[]
516,False,935.0,65.0,7.67412805557251,[],,471.0,True,937.0,66.0,6.0,[]
517,False,153.0,56.0,7.674117565155029,[],,779.0,True,155.0,57.0,6.0,[]
518,False,1561.0,53.0,7.674065589904785,[],,308.0,True,1563.0,54.0,6.0,[]
519,False,270.0,52.0,7.674100399017334,[],,648.0,True,272.0,53.0,6.0,[]
520,False,1498.0,31.0,7.674062252044678,[],,486.0,True,1500.0,32.0,6.0,[]
521,False,1579.0,20.0,7.674062252044678,[],,389.0,True,1581.0,21.0,6.0,[]
522,False,1567.0,13.0,7.6740641593933105,[],,567.0,True,1569.0,14.0,6.0,[]
523,True,1206.0,408.0,7.158342361450195,[],,375.0,True,1207.0,408.0,6.0,[]
524,True,673.0,561.0,5.490049839019775,[],,841.0,True,674.0,561.0,4.0,[]
525,True,1699.0,555.0,5.490053176879883,[],,51.0,True,1700.0,555.0,4.0,[]
526,True,534.0,554.0,5.490049839019775,[],,504.0,True,535.0,554.0,4.0,[]
527,True,914.0,533.0,5.490049839019775,[],,209.0,True,915.0,533.0,4.0,[]
528,True,611.0,504.0,5.490049839019775,[],,145.0,True,612.0,504.0,4.0,[]
529,True,819.0,494.0,5.490049839019775,[],,111.0,True,820.0,494.0,4.0,[]
530,True,45.0,438.0,5.490050315856934,[],,667.0,True,46.0,438.0,4.0,[]
531,True,490.0,436.0,5.490049839019775,[],,451.0,True,491.0,436.0,4.0,[]
532,True,1266.0,351.0,5.490053176879883,[],,436.0,True,1267.0,351.0,4.0,[]
533,True,1279.0,337.0,5.490053176879883,[],,781.0,True,1280.0,337.0,4.0,[]
534,True,1219.0,335.0,5.490053176879883,[],,344.0,True,1220.0,335.0,4.0,[]
535,True,696.0,327.0,5.490049839019775,[],,803.0,True,697.0,327.0,4.0,[]
536,True,785.0,209.0,5.490050792694092,[],,183.0,True,786.0,209.0,4.0,[]
537,True,1569.0,194.0,5.490054130554199,[],,279.0,True,1570.0,194.0,4.0,[]
538,True,472.0,187.0,5.490050792694092,[],,640.0,True,473.0,187.0,4.0,[]
539,True,1296.0,104.0,5.490054130554199,[],,605.0,True,1297.0,104.0,4.0,[]
540,True,22.0,96.0,5.49005126953125,[],,54.0,True,23.0,96.0,4.0,[]
541,True,417.0,95.0,5.490050792694092,[],,719.0,True,418.0,95.0,4.0,[]
542,True,477.0,58.0,5.490050315856934,[],,520.0,True,478.0,58.0,4.0,[]
543,True,1273.0,45.0,5.490053653717041,[],,400.0,True,1274.0,45.0,4.0,[]
544,True,202.0,42.0,5.49005126953125,[],,37.0,True,203.0,42.0,4.0,[]
545,True,1743.0,38.0,5.490053653717041,[],,74.0,True,1744.0,38.0,4.0,[]
546,True,1071.0,36.0,5.490053653717041,[],,330.0,True,1072.0,36.0,4.0,[]
547,True,1370.0,24.0,5.490053653717041,[],,23.0,True,1371.0,24.0,4.0,[]
548,True,1130.0,21.0,5.490053653717041,[],,360.0,True,1131.0,21.0,4.0,[]
549,True,1169.0,27.0,5.428965091705322,[],,550.0,True,1171.0,28.0,4.0,[]
550,False,482.0,535.0,2.828627109527588,[],,624.0,True,483.0,535.0,4.0,[]
551,False,1001.0,579.0,4.4723358154296875,[],,490.0,True,1002.0,579.0,2.0,[]
552,False,1251.0,419.0,4.4723358154296875,[],,475.0,True,1252.0,419.0,2.0,[]
553,False,876.0,401.0,4.4723358154296875,[],,106.0,True,877.0,401.0,2.0,[]
554,False,1653.0,358.0,4.4723358154296875,[],,94.0,True,1654.0,358.0,2.0,[]
555,False,579.0,274.0,4.4723358154296875,[],,170.0,True,580.0,274.0,2.0,[]
556,False,157.0,248.0,4.4723358154296875,[],,287.0,True,158.0,248.0,2.0,[]
557,False,910.0,247.0,4.4723358154296875,[],,144.0,True,911.0,247.0,2.0,[]
558,False,1117.0,218.0,4.4723358154296875,[],,484.0,True,1118.0,218.0,2.0,[]
559,False,575.0,187.0,4.4723358154296875,[],,466.0,True,576.0,187.0,2.0,[]
560,False,1455.0,59.0,4.4723358154296875,[],,61.0,True,1456.0,59.0,2.0,[]
561,False,1298.0,398.0,4.000199794769287,[],,539.0,True,1299.0,398.0,2.0,[]
563,False,1353.0,97.0,32.023807525634766,[],,675.0,True,1355.0,97.0,30.0,"[374, 528]"
570,False,425.0,69.0,11.49068546295166,[],,56.0,True,426.0,70.0,12.0,[63]
572,True,438.0,98.0,14.92114543914795,[],,708.0,True,440.0,97.0,12.0,[196]
573,False,1623.0,448.0,14.000200271606445,[],,60.0,True,1624.0,448.0,14.0,[]
574,False,1052.0,138.0,11.313908576965332,[],,338.0,True,1053.0,138.0,12.0,[]
579,False,482.0,535.0,2.828627109527588,[],,624.0,True,483.0,535.0,4.0,[]
580,False,1298.0,398.0,4.000199794769287,[],,539.0,True,1299.0,398.0,2.0,[]
