DropletID,CenterX,CenterY,Area,OverlappedDropletsID,,DropletID_GT,CenterX_GT,CenterY_GT,Area_GT,OverlappedDropletsID_GT
663,328.0,26.0,33.0,[],,289.0,329.0,27.0,31.0,[]
664,948.0,27.0,99.0,[],,860.0,949.0,27.0,95.0,[]
665,54.0,25.0,115.5,[],,63.0,55.0,25.0,108.5,[]
666,1362.0,22.0,69.0,[],,1235.0,1363.0,23.0,66.0,[]
667,1078.0,24.0,113.5,[],,979.0,1079.0,24.0,108.5,[]
668,475.0,21.0,71.0,[],,439.0,476.0,22.0,66.0,[]
669,252.0,21.0,33.0,[],,225.0,253.0,22.0,31.5,[]
672,649.0,15.0,57.5,[],,612.0,649.0,16.0,55.5,[]
674,1130.0,12.0,41.0,[],,1028.0,1130.0,13.0,39.0,[]
676,945.0,9.0,15.0,[],,857.0,946.0,9.0,15.0,[]
679,861.0,7.0,15.0,[],,785.0,862.0,7.0,15.0,[]
680,1219.0,10.0,99.0,[],,1107.0,1220.0,10.0,95.0,[]
682,554.0,5.0,31.0,[],,513.0,555.0,6.0,31.0,[]
687,1179.0,7.0,101.5,[],,1064.0,1180.0,7.0,95.0,[]
688,1111.0,6.0,191.5,[],,1006.0,1111.0,5.0,199.0,[]
690,817.0,7.0,101.5,[],,743.0,818.0,7.0,95.0,[]
