method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
120_640_640-11_55893536121673,1.0,0.8461538461538461,0.9166666666666666,0.8181818181818182,0.3691460055096419,33,0,6,3.619271278381348
120_960_0-11_55893536121673,0.968503937007874,0.8978102189781022,0.9318181818181818,0.7924123120973513,0.4167501789549034,123,4,14,8.363960981369019
120_960_320-11_55893536121673,0.9636363636363636,0.9137931034482759,0.9380530973451328,0.8760330578512395,0.45380165289256197,106,4,10,8.834964752197266
120_960_640-11_55893536121673,0.9655172413793104,0.875,0.9180327868852458,0.7899686520376176,0.42664576802507836,28,1,4,3.607672929763794
134_0_0-11_55893536121673,1.0,0.90625,0.9508196721311475,0.9090909090909091,0.5456112852664576,58,0,6,8.446316719055176
134_0_320-11_55893536121673,0.9824561403508771,0.875,0.9256198347107438,0.8038277511961721,0.44848484848484843,56,1,8,9.040780544281006
134_0_640-11_55893536121673,1.0,0.8461538461538461,0.9166666666666666,0.8181818181818182,0.5157024793388431,11,0,2,3.177841901779175
134_1280_0-11_55893536121673,0.9821428571428571,0.9649122807017544,0.9734513274336283,0.8928571428571428,0.5360389610389611,55,1,2,9.15505051612854
134_1280_320-11_55893536121673,0.9833333333333333,0.9516129032258065,0.9672131147540983,0.8939393939393938,0.5137878787878788,59,1,3,9.19175910949707
134_1280_640-11_55893536121673,0.9444444444444444,1.0,0.9714285714285714,0.9444444444444445,0.55,17,1,0,3.625812530517578
134_1600_0-11_55893536121673,1.0,0.9583333333333334,0.9787234042553191,0.9090909090909091,0.5517786561264822,69,0,3,8.977662086486816
134_1600_320-11_55893536121673,1.0,0.96875,0.9841269841269841,0.9090909090909091,0.5463343108504399,62,0,2,8.694326877593994
134_1600_640-11_55893536121673,1.0,0.8888888888888888,0.9411764705882353,0.8181818181818182,0.4965909090909092,8,0,1,3.4482951164245605
134_1920_0-6_64638783269962,1.0,0.975609756097561,0.9876543209876543,0.9090909090909091,0.5418181818181818,40,0,1,6.199097394943237
134_1920_320-6_64638783269962,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.877742946708464,0.5357366771159875,28,1,1,5.961655616760254
134_1920_640-6_64638783269962,0.875,0.875,0.875,0.7159090909090909,0.49772727272727274,7,1,1,2.4355506896972656
134_320_0-11_55893536121673,0.961038961038961,0.9736842105263158,0.9673202614379085,0.8736717827626919,0.5237308146399056,74,3,2,8.86292815208435
134_320_320-11_55893536121673,0.9726027397260274,0.8875,0.9281045751633986,0.7957658779576587,0.46052303860523036,71,2,9,8.26273250579834
134_320_640-11_55893536121673,0.9333333333333333,0.875,0.9032258064516129,0.7636363636363637,0.48545454545454547,14,1,2,3.4246888160705566
134_640_0-11_55893536121673,0.9552238805970149,0.9142857142857143,0.9343065693430657,0.8683853459972862,0.49715061058344645,64,3,6,9.108999252319336
134_640_320-11_55893536121673,0.9666666666666667,0.9354838709677419,0.9508196721311476,0.8787878787878788,0.5365151515151515,58,2,4,8.438013553619385
134_640_640-11_55893536121673,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.7320574162679425,0.45789473684210524,17,2,2,3.5693931579589844
134_960_0-11_55893536121673,1.0,0.95,0.9743589743589743,0.9090909090909091,0.5433811802232855,57,0,3,8.55769944190979
134_960_320-11_55893536121673,0.9803921568627451,0.9433962264150944,0.9615384615384616,0.89126559714795,0.5174688057040997,50,1,3,8.802539110183716
134_960_640-11_55893536121673,1.0,1.0,1.0,1.0,0.625,16,0,0,3.546639919281006
138_0_0-11_55893536121673,0.9807692307692307,0.8717948717948718,0.9230769230769229,0.8024475524475524,0.445541958041958,102,2,15,8.3194420337677
138_0_320-11_55893536121673,0.976,0.8652482269503546,0.9172932330827067,0.7985454545454544,0.4221090909090909,122,3,19,8.91848874092102
138_0_640-11_55893536121673,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.7636363636363637,0.3812121212121212,28,2,6,3.5857391357421875
138_1280_0-11_55893536121673,0.9642857142857143,0.8852459016393442,0.923076923076923,0.788961038961039,0.436525974025974,108,4,14,8.506874084472656
138_1280_320-11_55893536121673,0.9473684210526315,0.864,0.9037656903765691,0.7751196172248803,0.4380382775119617,108,6,17,9.025542497634888
138_1280_640-11_55893536121673,0.9259259259259259,0.8620689655172413,0.8928571428571429,0.7575757575757577,0.45218855218855225,25,2,4,3.215121030807495
138_1600_0-11_55893536121673,0.9734513274336283,0.8333333333333334,0.8979591836734695,0.7964601769911503,0.4255832662912309,110,3,22,9.160604476928713
138_1600_320-11_55893536121673,0.9333333333333333,0.8484848484848485,0.888888888888889,0.7636363636363637,0.4120454545454545,112,8,20,8.547611951828003
138_1600_640-11_55893536121673,0.9130434782608695,0.7777777777777778,0.84,0.6640316205533596,0.35731225296442687,21,2,6,3.6110551357269287
138_1920_0-6_64638783269962,1.0,0.88,0.9361702127659575,0.8181818181818182,0.45123966942148763,66,0,9,6.277521371841431
138_1920_320-6_64638783269962,0.9444444444444444,0.8395061728395061,0.888888888888889,0.7727272727272727,0.41691919191919197,68,4,13,5.938762903213501
138_1920_640-6_64638783269962,0.9230769230769231,0.7058823529411765,0.8000000000000002,0.6713286713286714,0.3377622377622378,12,1,5,2.553662061691284
138_320_0-11_55893536121673,0.9652173913043478,0.9024390243902439,0.9327731092436974,0.8774703557312253,0.46956521739130447,111,4,12,9.201422452926636
138_320_320-11_55893536121673,0.9568965517241379,0.8473282442748091,0.8987854251012146,0.7829153605015674,0.4210815047021944,111,5,20,9.510383605957031
138_320_640-11_55893536121673,1.0,0.9210526315789473,0.958904109589041,0.9090909090909091,0.4737662337662337,35,0,3,3.468504905700684
138_640_0-11_55893536121673,0.9693877551020408,0.8796296296296297,0.9223300970873787,0.7931354359925789,0.4365491651205938,95,3,13,9.039659023284912
138_640_320-11_55893536121673,0.9849624060150376,0.903448275862069,0.9424460431654675,0.8954203691045796,0.4702665755297334,131,2,14,8.49161434173584
138_640_640-11_55893536121673,0.96,0.8571428571428571,0.9056603773584904,0.7854545454545455,0.4290909090909091,24,1,4,3.349376916885376
138_960_0-11_55893536121673,0.9777777777777777,0.9041095890410958,0.9395017793594306,0.8888888888888888,0.4822222222222223,132,3,14,9.05642867088318
138_960_320-11_55893536121673,0.9803921568627451,0.8547008547008547,0.91324200913242,0.802139037433155,0.4276292335115864,100,2,17,8.26094388961792
138_960_640-11_55893536121673,1.0,0.8620689655172413,0.9259259259259259,0.8181818181818182,0.4843636363636363,25,0,4,3.493664503097534
140_0_0-11_55893536121673,0.967479674796748,0.7628205128205128,0.8530465949820789,0.7036215816703622,0.3456023651145603,119,4,37,9.287893533706663
140_0_320-11_55893536121673,0.9829059829059829,0.777027027027027,0.8679245283018868,0.7148407148407148,0.3778554778554778,115,2,33,8.874273538589478
140_0_640-11_55893536121673,0.9230769230769231,0.75,0.8275862068965517,0.6713286713286714,0.38216783216783223,24,2,8,3.683910369873047
140_1280_0-11_55893536121673,0.9705882352941176,0.7810650887573964,0.8655737704918033,0.7058823529411765,0.37105614973262024,132,4,37,8.570076704025269
140_1280_320-11_55893536121673,0.9262295081967213,0.773972602739726,0.8432835820895523,0.6736214605067065,0.33733233979135624,113,9,33,8.930763721466064
140_1280_640-11_55893536121673,0.7666666666666667,0.8214285714285714,0.793103448275862,0.6272727272727273,0.2927272727272728,23,7,5,3.701905012130737
140_1600_0-11_55893536121673,0.9701492537313433,0.7222222222222222,0.8280254777070063,0.7055630936227951,0.3345318860244233,130,4,50,8.517646312713623
140_1600_320-11_55893536121673,0.9568965517241379,0.7602739726027398,0.8473282442748091,0.6959247648902821,0.34655172413793106,111,5,35,9.101935148239136
140_1600_640-11_55893536121673,0.9230769230769231,0.75,0.8275862068965517,0.6713286713286714,0.3130536130536131,36,3,12,3.221658945083618
140_1920_0-6_64638783269962,0.9367088607594937,0.7872340425531915,0.8554913294797688,0.6812428078250863,0.3472957422324511,74,5,20,6.271271705627441
140_1920_320-6_64638783269962,0.8875,0.8068181818181818,0.8452380952380951,0.7261363636363636,0.2980681818181818,71,9,17,6.234019994735718
140_1920_640-6_64638783269962,0.8888888888888888,1.0,0.9411764705882353,0.888888888888889,0.4666666666666666,16,2,0,2.464531898498535
140_320_0-11_55893536121673,0.9173553719008265,0.7602739726027398,0.8314606741573035,0.6671675432006011,0.3573253193087904,111,10,35,8.913593530654907
140_320_320-11_55893536121673,0.9322033898305084,0.7096774193548387,0.8058608058608059,0.6779661016949152,0.3227272727272727,110,8,45,8.849798202514648
140_320_640-11_55893536121673,0.972972972972973,0.8,0.8780487804878049,0.7960687960687962,0.4051597051597051,36,1,9,3.4205708503723145
140_640_0-11_55893536121673,0.9734513274336283,0.7482993197278912,0.8461538461538461,0.7079646017699115,0.38712791633145616,110,3,37,9.207561492919922
140_640_320-11_55893536121673,0.9316239316239316,0.7730496453900709,0.8449612403100777,0.6775446775446775,0.33651903651903653,109,8,32,8.459840774536133
140_640_640-11_55893536121673,0.8780487804878049,0.6923076923076923,0.7741935483870966,0.5587583148558758,0.27760532150776057,36,5,16,3.5041842460632324
140_960_0-11_55893536121673,0.9393939393939394,0.7607361963190185,0.840677966101695,0.6831955922865014,0.325068870523416,124,8,39,8.715358972549438
140_960_320-11_55893536121673,0.9369369369369369,0.6624203821656051,0.7761194029850745,0.5962325962325962,0.3169533169533169,104,7,53,9.001351356506348
140_960_640-11_55893536121673,0.9393939393939394,0.8157894736842105,0.8732394366197183,0.768595041322314,0.32947658402203855,31,2,7,3.5696775913238525
142_0_0-11_55893536121673,0.952755905511811,0.7378048780487805,0.831615120274914,0.6929133858267716,0.372655690765927,121,6,43,9.147025108337402
142_0_320-11_55893536121673,0.976,0.7439024390243902,0.8442906574394463,0.7098181818181818,0.3659636363636363,122,3,42,8.396712064743042
142_0_640-11_55893536121673,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.5730027548209367,0.2980716253443526,26,7,7,3.3260321617126465
142_1280_0-11_55893536121673,0.9481481481481482,0.7529411764705882,0.8393442622950821,0.6895622895622896,0.33993265993266,128,7,42,9.195630311965942
142_1280_320-11_55893536121673,0.9696969696969697,0.8,0.8767123287671234,0.793388429752066,0.35371900826446273,128,4,32,8.666556119918823
142_1280_640-11_55893536121673,1.0,0.825,0.9041095890410958,0.8181818181818182,0.40633608815426997,33,0,7,3.575647115707397
142_1600_0-11_55893536121673,0.9393939393939394,0.7701863354037267,0.8464163822525597,0.6831955922865014,0.35640495867768596,124,8,37,8.868991374969482
142_1600_320-11_55893536121673,0.9836065573770492,0.821917808219178,0.8955223880597014,0.8047690014903129,0.39351713859910586,120,2,26,9.05771279335022
142_1600_640-11_55893536121673,0.9310344827586207,0.75,0.8307692307692308,0.677115987460815,0.3583072100313479,27,2,9,3.587664127349853
142_1920_0-6_64638783269962,0.9861111111111112,0.7634408602150538,0.8606060606060607,0.7171717171717172,0.39217171717171717,71,1,22,5.763247489929199
142_1920_320-6_64638783269962,0.935064935064935,0.7422680412371134,0.8275862068965517,0.680047225501771,0.310271546635183,72,5,25,6.18783712387085
142_1920_640-6_64638783269962,1.0,0.782608695652174,0.878048780487805,0.7272727272727273,0.3727272727272727,18,0,5,2.658158540725708
142_320_0-11_55893536121673,0.9172932330827067,0.7625,0.832764505119454,0.6671223513328776,0.34914559125085437,122,11,38,8.616741418838501
142_320_320-11_55893536121673,0.952,0.6918604651162791,0.8013468013468015,0.6058181818181818,0.3058909090909091,119,6,53,9.038492918014526
142_320_640-11_55893536121673,0.8837209302325582,0.7037037037037037,0.7835051546391752,0.6427061310782242,0.29894291754756874,38,5,16,3.629390001296997
142_640_0-11_55893536121673,0.9305555555555556,0.7486033519553073,0.8297213622291022,0.6767676767676768,0.33781565656565654,134,10,45,9.028132200241089
142_640_320-11_55893536121673,0.8913043478260869,0.7151162790697675,0.7935483870967742,0.6482213438735177,0.32984189723320156,123,15,49,9.13899540901184
142_640_640-11_55893536121673,0.9047619047619048,0.7755102040816326,0.8351648351648353,0.658008658008658,0.361038961038961,38,4,11,3.249284029006958
142_960_0-11_55893536121673,0.9703703703703703,0.7660818713450293,0.8562091503267973,0.7057239057239056,0.34350168350168353,131,4,40,9.084525108337402
142_960_320-11_55893536121673,0.9692307692307692,0.7636363636363637,0.8542372881355932,0.7048951048951049,0.3509090909090909,126,4,39,8.549904108047485
142_960_640-11_55893536121673,0.9333333333333333,0.8936170212765957,0.9130434782608695,0.7636363636363637,0.35757575757575755,42,3,5,3.6156182289123535
145_0_0-11_55893536121673,0.9722222222222222,0.8860759493670886,0.9271523178807947,0.7954545454545454,0.4680555555555556,70,2,9,8.774149417877197
145_0_320-11_55893536121673,0.9736842105263158,0.8222222222222222,0.891566265060241,0.7966507177033493,0.4599282296650718,74,2,16,8.837591648101807
145_0_640-11_55893536121673,1.0,0.7619047619047619,0.8648648648648648,0.7272727272727273,0.40056818181818177,16,0,5,3.5204296112060547
145_1280_0-11_55893536121673,1.0,0.8095238095238095,0.8947368421052632,0.8181818181818182,0.4982620320855614,68,0,16,8.365786075592041
145_1280_320-11_55893536121673,0.96875,0.8857142857142857,0.9253731343283582,0.7926136363636364,0.4389204545454546,62,2,8,8.978984117507935
145_1280_640-11_55893536121673,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8391608391608393,0.597902097902098,12,1,1,3.5805418491363525
145_1600_0-11_55893536121673,1.0,0.9047619047619048,0.9500000000000001,0.9090909090909091,0.5274322169059011,57,0,6,8.346063375473022
145_1600_320-11_55893536121673,1.0,0.8589743589743589,0.9241379310344827,0.8181818181818182,0.4554952510176391,67,0,11,9.322193622589111
145_1600_640-11_55893536121673,0.8421052631578947,0.8,0.8205128205128205,0.6889952153110047,0.3555023923444976,16,3,4,3.6040661334991455
145_1920_0-6_64638783269962,0.9743589743589743,0.8260869565217391,0.8941176470588235,0.7972027972027971,0.4086247086247086,38,1,8,6.377600193023682
145_1920_320-6_64638783269962,1.0,0.8157894736842105,0.898550724637681,0.8181818181818182,0.4519061583577713,31,0,7,6.239136695861816
145_1920_640-6_64638783269962,1.0,1.0,1.0,1.0,0.5571428571428572,14,0,0,2.582461357116699
145_320_0-11_55893536121673,0.9830508474576272,0.7945205479452054,0.8787878787878787,0.7149460708782743,0.4203389830508474,58,1,15,8.413962125778198
145_320_320-11_55893536121673,0.9746835443037974,0.8651685393258427,0.9166666666666667,0.7974683544303798,0.46628308400460294,77,2,12,9.071831226348875
145_320_640-11_55893536121673,1.0,0.76,0.8636363636363636,0.7272727272727273,0.39617224880382773,19,0,6,3.51815128326416
145_640_0-11_55893536121673,0.9682539682539683,0.8243243243243243,0.8905109489051095,0.7922077922077921,0.444155844155844,61,2,13,8.497507572174072
145_640_320-11_55893536121673,0.9649122807017544,0.8333333333333334,0.8943089430894309,0.7894736842105263,0.46427432216905906,55,2,11,8.908491134643555
145_640_640-11_55893536121673,1.0,0.92,0.9583333333333334,0.9090909090909091,0.44466403162055335,23,0,2,3.222909688949585
145_960_0-11_55893536121673,0.9565217391304348,0.825,0.8859060402684564,0.782608695652174,0.42740447957839267,66,3,14,8.941399574279785
145_960_320-11_55893536121673,0.9516129032258065,0.7972972972972973,0.8676470588235293,0.6920821114369502,0.39002932551319647,59,3,15,8.44504451751709
145_960_640-11_55893536121673,0.9375,0.9375,0.9375,0.8522727272727273,0.5125,15,1,1,3.3945436477661133
150_0_0-16_245824983299933,0.8049792531120332,0.5896656534954408,0.6807017543859649,0.4390795926065636,0.12791399471897397,194,47,135,9.189087629318236
150_0_320-16_245824983299933,0.825,0.592814371257485,0.6898954703832751,0.44999999999999996,0.11545454545454543,99,21,68,5.7436439990997314
150_1280_0-11_016700066800267,0.8535031847133758,0.6146788990825688,0.7146666666666667,0.5431383902721483,0.15396641574985523,134,23,84,6.187325239181519
150_1280_320-11_016700066800267,0.7596153846153846,0.5984848484848485,0.6694915254237288,0.4143356643356643,0.10541958041958041,79,25,53,4.3638200759887695
150_320_0-16_245824983299933,0.8699551569506726,0.6339869281045751,0.7334593572778829,0.553607827150428,0.155972278842234,194,29,112,8.375051975250244
150_320_320-16_245824983299933,0.7697841726618705,0.5783783783783784,0.6604938271604939,0.41988227599738387,0.11569653368214519,107,32,78,6.313185930252075
150_640_0-16_245824983299933,0.8204081632653061,0.6483870967741936,0.7243243243243244,0.522077922077922,0.1526530612244898,201,44,109,8.360238313674927
150_640_320-16_245824983299933,0.8242424242424242,0.6834170854271356,0.7472527472527473,0.5245179063360882,0.14016528925619837,136,29,63,6.338613986968994
150_960_0-16_245824983299933,0.8609865470852018,0.5925925925925926,0.7020109689213894,0.46962902568283743,0.1433754586220954,192,31,132,8.89235806465149
150_960_320-16_245824983299933,0.84,0.6104651162790697,0.707070707070707,0.5345454545454545,0.13010909090909092,105,20,67,6.125856637954712
151_0_0-16_245824983299933,0.9344262295081968,0.6356877323420075,0.7566371681415929,0.5946348733233979,0.1949329359165425,171,12,98,9.023597955703735
151_0_320-16_245824983299933,0.8928571428571429,0.6289308176100629,0.7380073800738007,0.5681818181818182,0.15698051948051947,100,12,59,5.848788738250732
151_1280_0-11_016700066800267,0.8301886792452831,0.6027397260273972,0.6984126984126985,0.5283018867924528,0.14090909090909093,88,18,58,6.222165822982788
151_1280_320-11_016700066800267,0.8783783783783784,0.625,0.7303370786516854,0.558968058968059,0.143980343980344,65,9,39,4.343564510345459
151_320_0-16_245824983299933,0.9263803680981595,0.6188524590163934,0.742014742014742,0.5895147796988287,0.17289459007250418,151,12,93,8.53998875617981
151_320_320-16_245824983299933,0.9108910891089109,0.6052631578947368,0.7272727272727273,0.5796579657965797,0.14851485148514854,92,9,60,6.28679347038269
151_640_0-16_245824983299933,0.9235294117647059,0.6330645161290323,0.7511961722488039,0.5877005347593584,0.1895187165775401,157,13,91,9.111983299255373
151_640_320-16_245824983299933,0.9019607843137255,0.6174496644295302,0.7330677290836654,0.57397504456328,0.14679144385026738,92,10,57,6.355888366699219
151_960_0-16_245824983299933,0.8974358974358975,0.6862745098039216,0.7777777777777778,0.5710955710955712,0.17925407925407927,175,20,80,9.132083177566528
151_960_320-16_245824983299933,0.8363636363636363,0.6388888888888888,0.7244094488188975,0.5322314049586776,0.1430578512396694,92,18,52,6.128713846206665
155_0_0-16_245824983299933,0.9489795918367347,0.5923566878980892,0.7294117647058823,0.5176252319109462,0.22430426716141003,93,5,64,8.898257493972778
155_0_320-16_245824983299933,0.9166666666666666,0.5641025641025641,0.6984126984126983,0.5,0.19261363636363638,44,4,34,6.144910335540772
155_1280_0-11_016700066800267,0.9193548387096774,0.5327102803738317,0.6745562130177515,0.501466275659824,0.18284457478005864,57,5,50,6.109524965286255
155_1280_320-11_016700066800267,0.95,0.6440677966101694,0.7676767676767676,0.6045454545454545,0.1961363636363636,38,2,21,4.514057636260986
155_320_0-16_245824983299933,0.9622641509433962,0.6375,0.7669172932330827,0.6123499142367067,0.24048027444253858,102,4,58,8.593946933746338
155_320_320-16_245824983299933,0.9375,0.5232558139534884,0.6716417910447762,0.5113636363636364,0.16931818181818184,45,3,41,6.138049840927124
155_640_0-16_245824983299933,0.9583333333333334,0.6052631578947368,0.7419354838709677,0.6098484848484849,0.20371212121212126,115,5,75,8.881641387939453
155_640_320-16_245824983299933,0.9636363636363636,0.5247524752475248,0.6794871794871795,0.5256198347107438,0.1768595041322314,53,2,48,6.041903495788574
155_960_0-16_245824983299933,0.9333333333333333,0.6049382716049383,0.7340823970037453,0.5939393939393939,0.20103896103896104,98,7,64,9.149754285812378
155_960_320-16_245824983299933,0.9565217391304348,0.66,0.7810650887573966,0.6086956521739131,0.1956521739130435,66,3,34,6.064643144607544
15_0_0-16_245824983299933,0.84251968503937,0.6645962732919255,0.7430555555555556,0.5361488904795991,0.1408017179670723,214,40,108,9.251384735107422
15_0_320-16_245824983299933,0.6491228070175439,0.6132596685082873,0.6306818181818181,0.4130781499202552,0.07464114832535887,111,60,70,5.8399810791015625
15_1280_0-11_016700066800267,0.7921348314606742,0.6844660194174758,0.734375,0.5040858018386108,0.10760980592441265,141,37,65,6.2754225730896
15_1280_320-11_016700066800267,0.6825396825396826,0.7107438016528925,0.6963562753036436,0.4963924963924964,0.10613275613275615,86,40,35,4.469040632247925
15_320_0-16_245824983299933,0.8327272727272728,0.6897590361445783,0.7545304777594729,0.5299173553719009,0.12760330578512397,229,46,103,8.775785446166992
15_320_320-16_245824983299933,0.72,0.65625,0.6866485013623977,0.4581818181818182,0.08062337662337661,126,49,66,6.341795206069946
15_640_0-16_245824983299933,0.7584905660377359,0.6242236024844721,0.6848381601362862,0.48267581475128646,0.1097770154373928,201,64,121,8.379385471343994
15_640_320-16_245824983299933,0.703030303030303,0.6987951807228916,0.7009063444108762,0.4473829201101928,0.09267217630853994,116,49,50,6.104022741317749
15_960_0-16_245824983299933,0.8539325842696629,0.7125,0.7768313458262351,0.6210418794688457,0.14521620701395982,228,39,92,9.040708541870115
15_960_320-16_245824983299933,0.7361963190184049,0.7228915662650602,0.7294832826747721,0.5354155047406581,0.10167317345231455,120,43,46,6.054732799530029
162_0_0-16_245824983299933,0.8571428571428571,0.75,0.7999999999999999,0.6233766233766234,0.16011904761904763,144,24,48,9.141066551208496
162_0_320-16_245824983299933,0.7714285714285715,0.7431192660550459,0.7570093457943925,0.5610389610389611,0.11696969696969699,81,24,28,6.041710376739502
162_1280_0-11_016700066800267,0.8181818181818182,0.7443609022556391,0.7795275590551181,0.5950413223140496,0.14665664913598797,99,22,34,6.35308837890625
162_1280_320-11_016700066800267,0.8909090909090909,0.6805555555555556,0.7716535433070867,0.5669421487603306,0.12297520661157027,49,6,23,4.526052474975586
162_320_0-16_245824983299933,0.8900523560209425,0.7692307692307693,0.825242718446602,0.6473108043788672,0.17187053783912423,170,21,51,9.204099416732788
162_320_320-16_245824983299933,0.8137254901960784,0.7345132743362832,0.772093023255814,0.5918003565062389,0.11131907308377897,83,19,30,6.317504405975342
162_640_0-16_245824983299933,0.8617021276595744,0.782608695652174,0.820253164556962,0.6266924564796905,0.17693423597678917,162,26,45,8.79226016998291
162_640_320-16_245824983299933,0.7321428571428571,0.6666666666666666,0.6978723404255318,0.4659090909090909,0.1026785714285714,82,30,41,6.058243751525879
162_960_0-16_245824983299933,0.791907514450867,0.7061855670103093,0.7465940054495913,0.5759327377824488,0.13179190751445086,137,36,57,9.160025358200071
162_960_320-16_245824983299933,0.7666666666666667,0.7076923076923077,0.736,0.5575757575757576,0.09431818181818183,92,28,38,5.84916090965271
165_0_0-16_245824983299933,0.8471074380165289,0.7649253731343284,0.803921568627451,0.6160781367392937,0.15221637866265966,205,37,63,9.055959224700928
165_0_320-16_245824983299933,0.7633587786259542,0.6993006993006993,0.7299270072992702,0.48577376821651636,0.09875086745315753,100,31,43,5.867107152938843
165_1280_0-11_016700066800267,0.7700534759358288,0.7868852459016393,0.7783783783783783,0.5600388915896937,0.1146815751093826,144,43,39,6.384475231170654
165_1280_320-11_016700066800267,0.7472527472527473,0.6938775510204082,0.7195767195767196,0.4755244755244755,0.0975024975024975,68,23,30,4.503308773040772
165_320_0-16_245824983299933,0.800711743772242,0.7653061224489796,0.782608695652174,0.5823358136525396,0.12717567130378518,225,56,69,8.717944622039795
165_320_320-16_245824983299933,0.6644295302013423,0.6644295302013423,0.6644295302013423,0.4228187919463087,0.07632702867602198,99,50,50,6.261707305908203
165_640_0-16_245824983299933,0.8250950570342205,0.7560975609756098,0.7890909090909091,0.600069132388524,0.14573107500864152,217,46,70,8.338390588760376
165_640_320-16_245824983299933,0.7610062893081762,0.7610062893081762,0.7610062893081762,0.5534591194968553,0.11898227558604917,121,38,38,6.232588291168213
165_960_0-16_245824983299933,0.792,0.7226277372262774,0.7557251908396948,0.5760000000000001,0.12156363636363636,198,52,76,8.896323680877686
165_960_320-16_245824983299933,0.6918604651162791,0.7579617834394905,0.7234042553191491,0.5031712473572939,0.09011627906976745,119,53,38,6.387763500213623
171_0_0-16_245824983299933,0.9154228855721394,0.7049808429118773,0.7965367965367965,0.6657620985979196,0.2100407055630936,184,17,77,9.205808162689207
171_0_320-16_245824983299933,0.8780487804878049,0.6545454545454545,0.7499999999999999,0.5587583148558758,0.16881005173688102,108,15,57,6.106224775314331
171_1280_0-11_016700066800267,0.8930817610062893,0.7395833333333334,0.8091168091168093,0.649514008004574,0.21589479702687253,142,17,50,6.403298139572144
171_1280_320-11_016700066800267,0.8636363636363636,0.7169811320754716,0.7835051546391751,0.628099173553719,0.17696280991735536,76,12,30,4.423215866088867
171_320_0-16_245824983299933,0.9732620320855615,0.6946564885496184,0.8106904231625836,0.61934856587263,0.21492464754496837,182,5,80,8.637055397033691
171_320_320-16_245824983299933,0.8571428571428571,0.7135135135135136,0.7787610619469026,0.6233766233766234,0.17473435655253836,132,22,53,6.421633720397949
171_640_0-16_245824983299933,0.9257425742574258,0.7192307692307692,0.8095238095238095,0.6732673267326733,0.2391089108910891,187,15,73,8.461508750915527
171_640_320-16_245824983299933,0.891156462585034,0.7359550561797753,0.8061538461538462,0.6481137909709338,0.20315398886827457,131,16,47,6.180722951889038
171_960_0-16_245824983299933,0.971830985915493,0.7040816326530612,0.8165680473372781,0.706786171574904,0.22641912078531798,207,6,87,8.55598759651184
171_960_320-16_245824983299933,0.8769230769230769,0.7215189873417721,0.7916666666666667,0.6377622377622377,0.20055944055944055,114,16,44,6.362031936645508
17_0_0-16_245824983299933,0.8,0.6956521739130435,0.7441860465116279,0.5090909090909091,0.1263939393939394,240,60,105,9.301178216934204
17_0_320-16_245824983299933,0.7540983606557377,0.71875,0.7359999999999999,0.5484351713859911,0.09413810233482366,138,45,54,6.500318288803101
17_1280_0-11_016700066800267,0.7789473684210526,0.6915887850467289,0.7326732673267325,0.49569377990430624,0.11497607655502393,148,42,66,5.806087017059326
17_1280_320-11_016700066800267,0.7053571428571429,0.6810344827586207,0.6929824561403509,0.44886363636363635,0.0945616883116883,79,33,37,4.30559778213501
17_320_0-16_245824983299933,0.8221024258760108,0.7493857493857494,0.7840616966580978,0.5978926733643715,0.13937760352854695,305,66,102,9.536219596862791
17_320_320-16_245824983299933,0.7091836734693877,0.6495327102803738,0.6780487804878048,0.45129870129870125,0.0820964749536178,139,57,75,5.904335498809815
17_640_0-16_245824983299933,0.7959183673469388,0.6842105263157895,0.7358490566037734,0.5064935064935064,0.12649969078540507,234,60,108,9.22879147529602
17_640_320-16_245824983299933,0.6893203883495146,0.6604651162790698,0.67458432304038,0.4386584289496911,0.07581641659311561,142,64,73,5.865562200546265
17_960_0-16_245824983299933,0.826530612244898,0.6845070422535211,0.74884437596302,0.5259740259740261,0.12918985776128633,243,51,112,9.226980447769163
17_960_320-16_245824983299933,0.7647058823529411,0.7347826086956522,0.7494456762749445,0.5561497326203209,0.1067461949814891,169,52,61,5.956198453903198
186_0_0-16_245824983299933,0.9636363636363636,0.8153846153846154,0.8833333333333333,0.7884297520661157,0.3612561983471075,265,10,60,9.0246422290802
186_0_320-16_245824983299933,0.948051948051948,0.7934782608695652,0.863905325443787,0.6894923258559622,0.29840613931523025,146,8,38,6.017280578613281
186_1280_0-11_016700066800267,0.96,0.875,0.9155313351498637,0.7854545454545455,0.3984935064935065,168,7,24,6.185605525970459
186_1280_320-11_016700066800267,0.9375,0.8411214953271028,0.8866995073891626,0.7670454545454546,0.3387310606060606,90,6,17,4.350254774093628
186_320_0-16_245824983299933,0.983402489626556,0.8618181818181818,0.9186046511627906,0.8046020369671821,0.3938513768389287,237,4,38,8.68546438217163
186_320_320-16_245824983299933,0.9239766081871345,0.7783251231527094,0.8449197860962567,0.6719829877724615,0.2978734715576821,158,13,45,6.099666357040405
186_640_0-16_245824983299933,0.9545454545454546,0.8191489361702128,0.8816793893129773,0.7809917355371901,0.3687077385424493,231,11,51,8.98258924484253
