file,VMD_pred,VMD_gt,VMD_error,RSF_pred,RSF_gt,RSF_error,CoveragePercentage_pred,CoveragePercentage_gt,CoveragePercentage_error,NoDroplets_pred,NoDroplets_gt,NoDroplets_error,NoOverlappedDroplets_pred,NoOverlappedDroplets_gt,NoOverlappedDroplets_error,OverlappedDropletsPercentage_pred,OverlappedDropletsPercentage_gt,OverlappedDropletsPercentage_error
130_6-6_64638783269962,1091.3640141969702,426.51,1.5588239764530027,0.5095035868303834,0.44,0.15796269734178053,7.04483695652174,14.71,0.5210851831052522,35,86.0,0.5930232558139535,0,139.53,1.0,0.0,120.0,1.0
131_12-11_55893536121673,534.326209579322,426.51,0.2527870614506625,0.4936888552377163,0.39,0.26586885958388784,2.74609375,4.48,0.38703264508928575,35,46.0,0.2391304347826087,0,26.09,1.0,0.0,12.0,1.0
131_18-11_55893536121673,513.9783092676519,440.88,0.16580091922439638,0.5349040050316953,0.49,0.09164082659529661,4.0703125,7.84,0.48082748724489793,13,21.0,0.38095238095238093,0,38.1,1.0,0.0,8.0,1.0
132_0-11_55893536121673,568.5451596715293,443.69,0.28140178879742456,0.4588052219565876,0.46,0.0025973435726356353,3.5234375,20.45,0.8277047677261614,35,198.0,0.8232323232323232,0,167.68,1.0,0.0,332.0,1.0
132_16-11_55893536121673,559.820163881113,416.66,0.3435898907529231,0.4367239969505493,0.58,0.2470275914645701,9.13671875,18.11,0.49548764494754277,25,53.0,0.5283018867924528,0,120.75,1.0,0.0,64.0,1.0
132_20-6_64638783269962,1161.8457153807792,452.96,1.5650073193676688,6.509979052855066,0.44,13.795406938306966,60.34986413043478,25.87,1.3328126838204397,19,35.0,0.45714285714285713,60,262.86,0.7717416115042228,315.7894736842105,92.0,2.4324942791762014
132_8-11_55893536121673,578.5580452587691,441.82,0.3094881292353653,0.4464923938940981,0.39,0.14485229203614897,3.91943359375,22.72,0.8274897185849471,35,214.0,0.8364485981308412,0,261.68,1.0,0.0,560.0,1.0
133_1-11_55893536121673,595.3313171081669,436.14,0.365000497794669,0.41577268282538044,0.46,0.09614634168395561,3.8066406249999996,18.46,0.7937897819609968,35,179.0,0.8044692737430168,0,151.96,1.0,0.0,272.0,1.0
133_19-11_55893536121673,546.4715379969972,420.63,0.29917394859376933,0.705617155641611,0.31,1.2761843730374547,6.93359375,15.95,0.5652919278996865,19,39.0,0.5128205128205128,0,215.38,1.0,0.0,84.0,1.0
134_15-11_55893536121673,504.31014237231574,429.42,0.1743983567889612,0.5939895319978057,0.41,0.44875495609220906,3.4375000000000004,5.79,0.40630397236614846,11,17.0,0.35294117647058826,0,23.53,1.0,0.0,4.0,1.0
134_20-6_64638783269962,915.8141745209039,441.82,1.0728219060271238,0.3109030197614309,0.14,1.2207358554387922,4.120244565217392,6.66,0.38134465987726857,7,9.0,0.2222222222222222,0,88.89,1.0,0.0,8.0,1.0
134_7-11_55893536121673,606.2557387168741,443.69,0.36639486740037897,0.39344488359712065,0.5,0.2131102328057587,3.6450195312500004,6.76,0.46079592732988156,35,65.0,0.46153846153846156,0,67.69,1.0,0.0,44.0,1.0
135_10-11_55893536121673,552.4440819119185,413.66,0.3355027846828759,0.3690211664962205,0.42,0.12137817500899872,3.3408203125,7.54,0.5569203829575596,35,80.0,0.5625,0,60.0,1.0,0.0,48.0,1.0
135_11-11_55893536121673,558.3527428411197,408.61,0.3664686200560919,0.5885779208961734,0.45,0.30795093532482987,3.3032226562500004,6.6,0.4995117187499999,35,70.0,0.5,0,74.29,1.0,0.0,52.0,1.0
135_18-11_55893536121673,544.9681746589692,448.35,0.21549721123891874,0.8494232102110518,0.34,1.49830355944427,4.548828125,8.12,0.43979949199507384,12,21.0,0.42857142857142855,0,76.19,1.0,0.0,16.0,1.0
135_5-11_55893536121673,568.5451596715293,406.57,0.3983942732408424,0.45551355929468396,0.38,0.19871989288074723,3.150390625,7.15,0.5593859265734266,35,78.0,0.5512820512820513,0,61.54,1.0,0.0,48.0,1.0
135_6-6_64638783269962,955.5929130498835,413.66,1.3100926196632097,0.4376202196423857,0.37,0.18275735038482616,5.483186141304348,7.9,0.3059258048981839,35,46.0,0.2391304347826087,0,17.39,1.0,0.0,8.0,1.0
135_8-11_55893536121673,565.6517812988617,436.14,0.2969500190279766,0.41271057772756287,0.49,0.15773351484170842,3.1357421875,7.51,0.5824577646471372,35,76.0,0.5394736842105263,0,52.63,1.0,0.0,40.0,1.0
136_0-11_55893536121673,571.4238877447058,452.04,0.2641002737472475,0.4798357097840406,0.37,0.29685326968659626,3.5263671875,14.58,0.7581366812414266,35,134.0,0.7388059701492538,0,119.4,1.0,0.0,160.0,1.0
136_18-11_55893536121673,555.4062698051329,427.48,0.299256736701443,0.47040192034038747,0.51,0.07764329345022067,7.607421875000001,17.53,0.5660341200798631,24,46.0,0.4782608695652174,0,147.83,1.0,0.0,68.0,1.0
136_19-11_55893536121673,502.6807030809027,434.23,0.1576369736796229,0.6209121316778594,0.46,0.34980898190839,7.103515624999999,14.46,0.5087471905255879,22,37.0,0.40540540540540543,0,108.11,1.0,0.0,40.0,1.0
136_5-11_55893536121673,593.951636650721,437.09,0.35887720298044107,0.34736875400303163,0.4,0.13157811499242097,3.6181640624999996,14.48,0.7501267912638122,35,140.0,0.75,0,160.0,1.0,0.0,224.0,1.0
136_8-11_55893536121673,572.8578269823577,430.39,0.3310203001518569,0.45620036476588205,0.41,0.11268381650215141,3.466796875,15.45,0.775611852750809,35,151.0,0.7682119205298014,0,127.15,1.0,0.0,192.0,1.0
136_9-11_55893536121673,592.5687438858004,424.56,0.3957243826215384,0.44530252384507446,0.44,0.012051190556987406,3.72998046875,10.61,0.6484467041705938,35,110.0,0.6818181818181818,0,83.64,1.0,0.0,92.0,1.0
137_0-11_55893536121673,602.1823057663838,445.56,0.35151787810033175,0.35992893351724325,0.4,0.10017766620689192,3.7456054687499996,12.77,0.7066871206930305,35,118.0,0.7033898305084746,0,135.59,1.0,0.0,160.0,1.0
137_18-11_55893536121673,584.2026476594802,452.04,0.29236936478957665,0.5162006142946572,0.46,0.12217524846664614,7.962890625000001,13.89,0.42671773758099346,20,34.0,0.4117647058823529,4,152.94,0.9738459526611744,20.0,52.0,0.6153846153846154
137_5-11_55893536121673,584.2026476594802,424.56,0.3760190495088568,0.45551071338968463,0.43,0.05932724044112706,3.64990234375,12.03,0.6965999714256026,35,119.0,0.7058823529411765,0,107.56,1.0,0.0,128.0,1.0
137_8-11_55893536121673,585.6052970918395,427.48,0.3699010411992127,0.4503361518659684,0.42,0.07222893301421057,3.7216796875,12.82,0.7096973722698908,35,124.0,0.717741935483871,0,116.13,1.0,0.0,144.0,1.0
137_9-11_55893536121673,575.7149909758286,454.79,0.26589193028832786,0.3058109150569576,0.42,0.2718787736739104,3.4838867187499996,14.48,0.759400088484116,35,138.0,0.7463768115942029,0,156.52,1.0,0.0,216.0,1.0
138_17-11_55893536121673,553.9271559412639,455.7,0.21555224038021484,0.515088692891596,0.46,0.1197580280252086,5.2109375,11.77,0.5572695412064571,15,29.0,0.4827586206896552,0,110.34,1.0,0.0,32.0,1.0
139_1-11_55893536121673,622.2828827175305,444.63,0.39955217308218177,0.3882659959774432,0.39,0.0044461641604020535,3.91064453125,18.46,0.7881557675379198,35,181.0,0.8066298342541437,0,143.65,1.0,0.0,260.0,1.0
139_11-11_55893536121673,592.5687438858004,428.45,0.3830522672092435,0.6349931942610039,0.41,0.548763888441473,3.7919921875,19.93,0.8097344612393377,35,198.0,0.8232323232323232,0,159.6,1.0,0.0,316.0,1.0
139_15-11_55893536121673,558.3527428411197,449.27,0.24279997071052983,0.43467162580866275,0.48,0.09443411289861924,7.5703125,15.14,0.49997935931307796,20,38.0,0.47368421052631576,0,136.84,1.0,0.0,52.0,1.0
139_2-11_55893536121673,571.4238877447058,441.82,0.29334092559120406,0.37306124600459956,0.39,0.04343270255230886,3.392578125,21.01,0.8385255533079486,35,206.0,0.8300970873786407,0,165.05,1.0,0.0,340.0,1.0
139_3-11_55893536121673,641.7541919367266,430.39,0.4910992168422282,0.5632196519363676,0.37,0.5222152755036962,3.8691406249999996,20.15,0.8079830955334988,36,195.0,0.8153846153846154,4,182.56,0.9780893952673094,11.11111111111111,356.0,0.968789013732834
139_5-11_55893536121673,606.2557387168741,436.14,0.39004846773254953,0.44659722204441815,0.4,0.11649305511104532,3.7402343749999996,20.79,0.8200945466570466,35,199.0,0.8241206030150754,0,178.89,1.0,0.0,356.0,1.0
139_6-6_64638783269962,1102.67378791586,440.88,1.5010746414349936,0.40943366563198536,0.36,0.13731573786662604,6.860563858695652,19.68,0.6513941128711559,35,105.0,0.6666666666666666,0,148.57,1.0,0.0,156.0,1.0
140_1-11_55893536121673,661.8925366425858,481.4,0.37493256469170305,0.5532621300298288,1.2,0.5389482249751426,4.58837890625,18.6,0.7533129620295699,35,156.0,0.7756410256410257,0,166.67,1.0,0.0,260.0,1.0
140_10-11_55893536121673,759.9817881275249,530.65,0.4321714654245263,0.7594106566638011,1.21,0.37238788705470977,6.025390625,24.13,0.7502946280563614,35,164.0,0.7865853658536586,0,212.2,1.0,0.0,348.0,1.0
140_14-11_55893536121673,744.7151750770652,558.86,0.33256124087797506,1.1844929634523078,1.11,0.0671107778849619,12.109375,19.28,0.3719203838174274,17,34.0,0.5,0,82.35,1.0,0.0,28.0,1.0
140_16-11_55893536121673,708.5859987330202,502.51,0.410093328954688,0.74426269247091,1.11,0.32949306984602705,13.076171875,28.85,0.5467531412478337,21,57.0,0.631578947368421,4,245.61,0.9837140181588697,19.047619047619047,140.0,0.8639455782312925
140_20-6_64638783269962,1238.3495436611631,515.56,1.4019503911497464,6.7986161883762515,1.78,2.8194472968405906,67.27921195652173,18.94,2.552228719985308,18,18.0,0.0,56,66.67,0.160041997900105,311.11111111111114,12.0,24.925925925925927
141_0-11_55893536121673,669.2882135232962,524.35,0.27641501577819433,0.6593410208212239,0.94,0.2985733821050809,4.76806640625,15.01,0.6823406791305796,35,111.0,0.6846846846846847,0,122.52,1.0,0.0,136.0,1.0
141_1-11_55893536121673,681.4359964501089,477.07,0.4283773795252455,0.7827021855325265,1.25,0.3738382515739788,4.49658203125,15.84,0.7161248717645202,35,120.0,0.7083333333333334,0,110.0,1.0,0.0,132.0,1.0
141_10-11_55893536121673,723.4811078709959,498.36,0.4517238700357088,0.7439866078278107,1.1,0.323648538338354,4.71728515625,11.66,0.5954300895154374,35,105.0,0.6666666666666666,0,133.33,1.0,0.0,140.0,1.0
141_13-6_64638783269962,1214.065822643733,517.17,1.347517881245496,1.0676794959288733,1.09,0.02047752667075847,7.275815217391305,10.77,0.3244368414678454,30,52.0,0.4230769230769231,4,115.38,0.9653319466111978,13.333333333333334,60.0,0.7777777777777778
141_15-11_55893536121673,591.1826162707431,474.45,0.24603776218936266,0.7796165888048054,0.89,0.12402630471370177,5.177734375,9.3,0.44325436827956993,14,28.0,0.5,0,71.43,1.0,0.0,20.0,1.0
141_17-11_55893536121673,623.5998850007227,510.71,0.2210449863929093,1.0308605213822142,1.33,0.22491690121638036,7.105468750000001,17.29,0.5890417148640833,15,30.0,0.5,0,146.67,1.0,0.0,44.0,1.0
142_0-11_55893536121673,689.8121703809494,525.14,0.31357765620777206,0.6552184427804972,1.21,0.45849715472686176,4.80712890625,25.16,0.8089376428358506,36,170.0,0.788235294117647,0,190.59,1.0,0.0,324.0,1.0
142_4-11_55893536121673,786.506884602658,514.76,0.5279098698474203,0.53004310503305,1.0,0.46995689496695003,5.08935546875,22.92,0.7779513320789704,35,177.0,0.8022598870056498,4,164.97,0.9757531672425289,11.428571428571429,292.0,0.9608610567514676
143_15-11_55893536121673,671.7353449540636,520.38,0.2908554228718699,0.7106561680087956,0.91,0.21905915603429058,7.2109375,14.14,0.4900327086280057,15,30.0,0.5,0,93.33,1.0,0.0,28.0,1.0
143_17-11_55893536121673,734.7334332552119,479.68,0.5317157964793444,0.8746676550687105,1.17,0.25242080763358077,8.353515625,13.89,0.39859498740100796,16,32.0,0.5,0,137.5,1.0,0.0,44.0,1.0
143_18-11_55893536121673,830.1498592804751,461.13,0.8002512507979855,0.755090485052801,1.19,0.3654701806278983,7.488281250000001,15.64,0.521209638746803,11,39.0,0.717948717948718,0,112.82,1.0,0.0,44.0,1.0
143_4-11_55893536121673,758.9015007468594,483.13,0.5708018561191799,1.017418963537045,1.45,0.29833174928479655,5.92041015625,16.08,0.6318152887904228,36,112.0,0.6785714285714286,0,160.71,1.0,0.0,180.0,1.0
143_5-11_55893536121673,718.9308670849686,466.51,0.5410835075024514,0.6108986612508481,1.05,0.41819175118966845,4.7275390625,11.54,0.5903345699740035,35,105.0,0.6666666666666666,0,68.57,1.0,0.0,72.0,1.0
144_11-11_55893536121673,755.6513723184861,527.51,0.43248729373563743,0.7676359876847432,1.04,0.26188847338005466,5.69287109375,17.05,0.666107267228739,35,135.0,0.7407407407407407,0,124.44,1.0,0.0,168.0,1.0
144_13-6_64638783269962,1140.288263643673,495.02,1.3035195823273262,0.696328254804278,0.89,0.21760870246710343,8.21671195652174,15.86,0.48192232304402643,35,71.0,0.5070422535211268,0,140.85,1.0,0.0,100.0,1.0
144_6-6_64638783269962,1138.1100605780557,483.13,1.3557014894087631,1.027358405371604,0.83,0.23778121129108928,7.417629076086957,12.54,0.408482529817627,35,64.0,0.453125,4,118.75,0.9663157894736842,11.428571428571429,76.0,0.849624060150376
144_9-11_55893536121673,646.8475590640038,461.13,0.4027444734977204,1.2272897550685469,1.17,0.048965602622689695,5.1669921875,11.42,0.5475488452276708,35,100.0,0.65,0,100.0,1.0,0.0,100.0,1.0
145_13-6_64638783269962,1252.2976051192588,468.28,1.6742496051918914,0.6847994024971776,1.11,0.38306360135389406,5.152853260869565,7.07,0.2711664411782793,22,38.0,0.42105263157894735,0,42.11,1.0,0.0,16.0,1.0
145_15-11_55893536121673,607.6074811725227,453.87,0.3387258051259672,1.0656575516318603,1.39,0.23333989091233068,4.609375,8.61,0.46464866434378627,10,25.0,0.6,0,112.0,1.0,0.0,28.0,1.0
145_20-6_64638783269962,1695.1310952859815,437.09,2.8782198066438984,4.821546442179906,1.03,3.681113050660102,63.352581521739125,11.08,4.717742014597394,12,14.0,0.14285714285714285,32,57.14,0.43997199859993,266.66666666666663,8.0,32.33333333333333
145_6-6_64638783269962,1376.8787273923456,539.96,1.5499643073419245,0.7134546070683102,0.9,0.20727265881298867,6.853770380434783,10.45,0.3441368057000207,23,47.0,0.5106382978723404,0,85.11,1.0,0.0,40.0,1.0
146_0-11_55893536121673,721.2095760227356,507.44,0.42127064485010174,0.6638943718233804,1.01,0.3426788397788313,5.56298828125,17.58,0.6835615312144482,35,143.0,0.7552447552447552,0,153.85,1.0,0.0,220.0,1.0
146_12-11_55893536121673,661.8925366425858,452.04,0.4642344408516631,0.8139369481721449,1.17,0.3043273947246624,4.927734375,19.04,0.7411904214810924,35,164.0,0.7865853658536586,0,148.78,1.0,0.0,244.0,1.0
146_14-11_55893536121673,694.5532032928614,508.26,0.3665313093551754,1.091299487660033,1.13,0.03424824100882023,11.361328125,18.99,0.40172047788309634,22,35.0,0.37142857142857144,4,125.71,0.9681807334340944,18.181818181818183,44.0,0.5867768595041322
146_2-11_55893536121673,755.6513723184861,512.33,0.474930947472305,0.6773366236450551,1.25,0.4581307010839559,5.39892578125,20.69,0.7390562696350894,35,161.0,0.782608695652174,0,183.85,1.0,0.0,296.0,1.0
146_3-11_55893536121673,723.4811078709959,443.69,0.6306004369514658,0.7574310812590809,1.09,0.30510909976231115,5.3974609375,15.22,0.6453705034494087,35,135.0,0.7407407407407407,0,106.67,1.0,0.0,144.0,1.0
146_6-6_64638783269962,1414.2185575258254,507.44,1.7869670454158626,0.7879489219431349,1.14,0.3088167351376009,11.324728260869566,24.15,0.5310671527590242,35,104.0,0.6634615384615384,4,276.92,0.9855553950599452,11.428571428571429,288.0,0.9603174603174602
147_2-11_55893536121673,656.9158304261344,477.07,0.37697996190524335,0.7257568234690123,1.02,0.2884737024813605,4.52490234375,7.91,0.4279516632427307,35,72.0,0.5138888888888888,0,33.33,1.0,0.0,24.0,1.0
147_3-11_55893536121673,695.7334134954635,523.56,0.32885135131687604,1.0811500008995367,1.08,0.0010648156477191218,4.35986328125,8.95,0.512864437849162,35,68.0,0.4852941176470588,0,88.24,1.0,0.0,60.0,1.0
148_11-11_55893536121673,630.1436096805935,465.62,0.353343090246539,0.5627319321120846,0.99,0.43158390695749027,4.296875,28.65,0.850021815008726,35,266.0,0.868421052631579,0,212.03,1.0,0.0,564.0,1.0
148_15-11_55893536121673,620.9630872069329,457.52,0.35723703271317736,0.37880888767617854,1.06,0.6426331248337938,9.109375,30.53,0.7016254503766787,20,77.0,0.7402597402597403,0,280.52,1.0,0.0,216.0,1.0
148_18-11_55893536121673,689.8121703809494,453.87,0.5198452649017327,0.6633645111081177,0.94,0.2942930732892365,8.548828125,20.57,0.5844031052503647,18,52.0,0.6538461538461539,8,146.15,0.9452617174136162,44.44444444444444,76.0,0.41520467836257313
148_19-11_55893536121673,867.8370678881536,499.19,0.7384904903707077,0.6168275850206506,1.18,0.4772647584570757,16.009765625,34.75,0.5392873201438849,23,75.0,0.6933333333333334,4,245.33,0.9836954306444381,17.391304347826086,184.0,0.9054820415879017
148_3-11_55893536121673,708.5859987330202,481.4,0.47192770821150865,0.8003280377386603,1.14,0.297957861632754,5.8056640625,26.74,0.782884664827973,35,230.0,0.8478260869565217,0,198.26,1.0,0.0,456.0,1.0
149_10-11_55893536121673,788.5903501988395,487.41,0.6179199240861686,0.749966118840037,1.33,0.4361157001202729,5.29345703125,13.41,0.6052604749254288,35,104.0,0.6634615384615384,0,115.38,1.0,0.0,120.0,1.0
149_12-11_55893536121673,735.8492022097093,514.76,0.42949957690906315,0.6074896926555577,1.0,0.39251030734444226,4.9677734375,10.67,0.534416735004686,35,87.0,0.5977011494252874,0,68.97,1.0,0.0,60.0,1.0
149_15-11_55893536121673,585.6052970918395,483.99,0.20995329881162722,0.9983459994866328,0.87,0.1475241373409573,5.92578125,11.17,0.46949138316920325,15,27.0,0.4444444444444444,0,103.7,1.0,0.0,28.0,1.0
149_20-6_64638783269962,1020.8775563448385,467.4,1.184162508226013,0.7288266301890505,0.91,0.19909161517686763,9.769021739130434,17.85,0.45271586895627824,14,19.0,0.2631578947368421,0,84.21,1.0,0.0,16.0,1.0
150_2-16_245824983299933,463.6256991446781,305.82,0.5160084335382843,0.39075712461616063,1.3,0.6994175964491072,1.212890625,10.38,0.8831511921965318,23,354.0,0.9350282485875706,0,87.01,1.0,0.0,308.0,1.0
150_5-16_245824983299933,432.49817486657787,303.13,0.4267745682267604,0.7396347051994416,1.32,0.43967067787921094,1.7049153645833333,8.27,0.7938433658303103,23,188.0,0.8776595744680851,0,74.47,1.0,0.0,140.0,1.0
150_7-16_245824983299933,461.8527454261984,318.95,0.44804121469258007,0.5267285091883435,1.21,0.5646871824889723,1.8660481770833335,11.09,0.831735962391043,21,228.0,0.9078947368421053,0,96.49,1.0,0.0,220.0,1.0
151_4-11_016700066800267,617.8940123441017,311.14,0.9859034914961167,0.4891959043948282,1.32,0.6293970421251301,2.0024481566820276,6.72,0.7020166433508888,28,164.0,0.8292682926829268,0,39.02,1.0,0.0,64.0,1.0
152_3-16_245824983299933,371.2543033726055,294.9,0.258915915132606,0.6282818998205527,1.33,0.5276075941198852,0.73388671875,8.33,0.9118983530912365,24,327.0,0.926605504587156,0,52.6,1.0,0.0,172.0,1.0
152_5-16_245824983299933,353.1332810360425,271.73,0.29957413990373705,0.5625223708375661,1.47,0.6173317205186626,0.7967122395833334,5.96,0.8663234497343401,13,145.0,0.9103448275862069,0,41.38,1.0,0.0,60.0,1.0
152_9-11_016700066800267,557.1623021703123,313.77,0.7757029103174692,0.8147488391236496,1.3,0.3732701237510388,3.1069988479262673,8.05,0.6140374101954948,35,114.0,0.6929824561403509,0,56.14,1.0,0.0,64.0,1.0
153_1-16_245824983299933,398.949312091712,326.58,0.22159750165874215,0.7739650937835948,1.21,0.36035942662512827,1.16064453125,3.21,0.6384284949376947,28,109.0,0.7431192660550459,0,25.69,1.0,0.0,28.0,1.0
153_3-16_245824983299933,409.10231711250907,305.82,0.3377225724691292,0.8063310912438422,1.31,0.38448008301996783,0.9912109375,2.8,0.64599609375,26,104.0,0.75,0,30.77,1.0,0.0,32.0,1.0
155_2-16_245824983299933,366.8079836553848,305.82,0.19942444462554715,0.7269530080155979,1.28,0.43206796248781415,1.0869140625,5.63,0.806942440053286,31,195.0,0.841025641025641,0,38.97,1.0,0.0,76.0,1.0
155_7-16_245824983299933,377.82568615924305,289.28,0.3060898996102153,0.6432979092137705,1.43,0.5501413222281325,1.3736979166666667,3.98,0.6548497696817421,22,103.0,0.7864077669902912,0,38.83,1.0,0.0,40.0,1.0
155_8-16_245824983299933,438.1519857446103,338.91,0.29282696215694504,0.42742887575429833,1.15,0.6283227167353928,2.083333333333333,5.73,0.6364165212332752,26,103.0,0.7475728155339806,0,66.02,1.0,0.0,68.0,1.0
156_0-16_245824983299933,377.82568615924305,324.06,0.16591275121657423,0.6590702224651785,1.24,0.4684917560764689,0.90869140625,5.74,0.8416913926393729,25,190.0,0.868421052631579,0,48.42,1.0,0.0,92.0,1.0
156_5-16_245824983299933,377.82568615924305,311.14,0.21432694658109874,0.6116080281770558,1.26,0.5145968030340826,1.1767578125,4.59,0.7436257489106753,18,102.0,0.8235294117647058,0,31.37,1.0,0.0,32.0,1.0
15_1-16_245824983299933,239.64362236165616,243.04,0.01397456236974916,1.1260672664898081,0.58,0.9414952870513935,0.228515625,6.37,0.9641262755102041,11,378.0,0.9708994708994709,0,53.97,1.0,0.0,204.0,1.0
15_5-16_245824983299933,268.69413798162543,239.64,0.12124076941088903,0.09205994657255315,0.51,0.8194903008381311,0.10579427083333333,6.45,0.9835977874677003,3,241.0,0.9875518672199171,0,79.67,1.0,0.0,192.0,1.0
160_3-16_245824983299933,280.6418742532692,239.64,0.17109778940606407,0.6379746194519617,0.58,0.09995624043441673,0.12255859374999999,8.22,0.9850901954075426,5,497.0,0.9899396378269618,0,77.26,1.0,0.0,384.0,1.0
160_6-16_245824983299933,0,236.2,1.0,0,0.55,1.0,0,8.43,1.0,0,313.0,1.0,0,90.73,1.0,0,284.0,1.0
160_8-16_245824983299933,268.69413798162543,236.2,0.13757044022703405,0.528146267175453,0.58,0.08940298762852927,0.09928385416666666,7.54,0.9868323800839964,3,279.0,0.989247311827957,0,78.85,1.0,0.0,220.0,1.0
161_9-11_016700066800267,332.5852195648576,239.64,0.3878535284796262,0.652212800371952,0.5,0.3044256007439039,1.3824884792626728,6.14,0.7748390098920729,34,151.0,0.7748344370860927,4,74.17,0.9460698395577727,11.76470588235294,112.0,0.8949579831932774
162_4-11_016700066800267,506.86038147747786,256.19,0.9784549805904909,0.6773305292997983,0.6,0.1288842154996639,0.6005184331797235,4.22,0.8576970537488807,12,155.0,0.9225806451612903,4,36.13,0.8892886797675063,33.33333333333333,56.0,0.4047619047619048
163_0-16_245824983299933,252.96716691561977,239.64,0.05561328207152306,0.7737009471527465,0.58,0.33396715026335616,0.18359375,5.34,0.9656191479400749,11,328.0,0.9664634146341463,0,54.88,1.0,0.0,180.0,1.0
163_2-16_245824983299933,265.6232469796535,243.04,0.09291987730272187,0.47994224055307266,0.51,0.058936783229269304,0.19824218749999997,5.83,0.9659961942538593,10,333.0,0.96996996996997,0,55.26,1.0,0.0,184.0,1.0
164_2-16_245824983299933,271.7303263078369,239.64,0.1339105587875017,0.6995934354612798,0.55,0.27198806447505414,0.47509765625,2.87,0.8344607469512195,24,172.0,0.8604651162790697,0,34.88,1.0,0.0,60.0,1.0
164_6-16_245824983299933,171.85734809470733,239.64,0.2828519942634479,0.7703798938850694,0.49,0.5722038650715703,0.14811197916666666,2.57,0.9423688797016861,9,92.0,0.9021739130434783,0,26.09,1.0,0.0,24.0,1.0
165_1-16_245824983299933,229.1431307929431,236.2,0.02987666895451684,0.5009184729117068,0.56,0.10550272694338085,0.07958984375,5.64,0.9858883255762412,5,350.0,0.9857142857142858,0,53.71,1.0,0.0,188.0,1.0
165_3-16_245824983299933,265.6232469796535,236.2,0.12456920821191164,0.49925450696676305,0.54,0.07545461672821664,0.15576171875,5.32,0.9707214814379699,9,326.0,0.9723926380368099,0,60.12,1.0,0.0,196.0,1.0
165_4-11_016700066800267,382.4846637951512,243.04,0.5737519083078968,0.1446010772316984,0.51,0.7164684760162776,0.051123271889400926,5.62,0.9909033324040212,2,226.0,0.9911504424778761,0,47.79,1.0,0.0,108.0,1.0
165_7-16_245824983299933,185.62715168630274,246.4,0.24664305322117397,1.2012638023065667,0.57,1.1074803549238015,0.20833333333333334,5.59,0.9627310673822302,9,197.0,0.9543147208121827,0,48.73,1.0,0.0,96.0,1.0
166_5-16_245824983299933,384.28471277260957,239.64,0.6035916907553396,0.0,0.56,1.0,0.0732421875,9.64,0.9924022627074689,1,345.0,0.9971014492753624,0,91.59,1.0,0.0,316.0,1.0
166_6-16_245824983299933,249.70293768324052,239.64,0.04199189485578591,0.0,0.6,1.0,0.030924479166666664,8.95,0.9965447509310987,1,329.0,0.9969604863221885,0,87.54,1.0,0.0,288.0,1.0
167_5-16_245824983299933,274.7329625018415,236.2,0.16313701313226714,0.0,0.51,1.0,0.037434895833333336,7.42,0.994954865790656,1,272.0,0.9963235294117647,0,75.0,1.0,0.0,204.0,1.0
167_9-11_016700066800267,400.7083152926627,239.64,0.6721261696405555,1.0629113875014196,0.55,0.9325661590934899,1.8577188940092166,7.76,0.7606032353080906,33,183.0,0.819672131147541,0,50.27,1.0,0.0,92.0,1.0
168_7-16_245824983299933,198.443772369389,236.2,0.1598485505106308,1.0128738388593101,0.58,0.7463342049298453,0.22379557291666666,2.56,0.9125798543294271,10,99.0,0.898989898989899,0,32.32,1.0,0.0,32.0,1.0
168_9-11_016700066800267,337.9069209849852,236.2,0.43059661720992903,0.5124381172952596,0.56,0.0849319334013223,0.9816628264208909,2.73,0.6404165470985748,28,69.0,0.5942028985507246,0,11.59,1.0,0.0,8.0,1.0
169_0-16_245824983299933,225.53435201741905,236.2,0.045155156573162304,0.5388159060803246,0.56,0.037828739142277606,0.31005859375,2.48,0.8749763734879032,22,152.0,0.8552631578947368,0,26.32,1.0,0.0,40.0,1.0
169_9-11_016700066800267,358.4044128575249,262.52,0.3652461254667261,0.5062448670268721,0.5,0.012489734053744206,1.3464861751152075,2.76,0.5121426901756494,35,59.0,0.4067796610169492,0,13.56,1.0,0.0,8.0,1.0
16_3-16_245824983299933,232.69594934004883,243.04,0.042561103768725995,0.4400446475283618,0.56,0.21420598655649684,0.2802734375,3.87,0.927577923126615,18,229.0,0.9213973799126638,0,29.69,1.0,0.0,68.0,1.0
170_2-16_245824983299933,392.7315396927346,357.75,0.0977820816009353,0.6688453887671428,1.05,0.3630043916503402,1.26708984375,9.14,0.8613687260667396,31,265.0,0.8830188679245283,0,75.47,1.0,0.0,200.0,1.0
170_8-16_245824983299933,396.887544738778,360.04,0.10234291950554929,0.6692887907897952,1.1,0.39155564473654986,1.5657552083333335,9.08,0.827559999082232,21,170.0,0.8764705882352941,0,65.88,1.0,0.0,112.0,1.0
171_0-16_245824983299933,411.10282937058304,355.45,0.15657006434261656,0.5060146490807013,1.02,0.5039072067836262,1.39208984375,9.52,0.8537720752363446,33,278.0,0.8812949640287769,0,89.21,1.0,0.0,248.0,1.0
171_4-11_016700066800267,662.4828708091021,377.83,0.7533887484029911,0.6381030350446333,1.0,0.3618969649553667,2.646889400921659,10.97,0.7587156425777887,32,209.0,0.84688995215311,0,86.12,1.0,0.0,180.0,1.0
