method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
242_9-12_998396579369322,0.7142857142857143,0.12077294685990338,0.2066115702479339,0.12987012987012989,0.03272727272727273,25,10,182,8.037230014801025
243_6-12_998396579369322,0.8,0.11155378486055777,0.1958041958041958,0.14545454545454548,0.051428571428571435,28,7,223,9.185866117477415
243_8-12_998396579369322,0.9696969696969697,0.11940298507462686,0.21262458471760798,0.1763085399449036,0.04462809917355372,32,1,236,9.81592893600464
244_4-12_998396579369322,0.9142857142857143,0.12648221343873517,0.22222222222222218,0.16623376623376623,0.04623376623376624,32,3,221,10.844529628753662
245_11-11_008017103153394,0.8285714285714286,0.18471337579617833,0.30208333333333326,0.15064935064935067,0.04285714285714286,29,6,128,11.984405994415283
245_7-12_998396579369322,0.7142857142857143,0.11904761904761904,0.2040816326530612,0.12987012987012989,0.03038961038961039,25,10,185,13.170171737670898
246_1-12_998396579369322,0.9428571428571428,0.1346938775510204,0.2357142857142857,0.17142857142857143,0.04623376623376624,33,2,212,14.15354299545288
246_2-12_998396579369322,0.8285714285714286,0.13488372093023257,0.232,0.15064935064935067,0.037142857142857144,29,6,186,15.30298399925232
246_6-12_998396579369322,0.8571428571428571,0.13574660633484162,0.234375,0.15584415584415584,0.052987012987012985,30,5,191,16.447141408920288
246_7-12_998396579369322,0.8857142857142857,0.14285714285714285,0.24603174603174605,0.16103896103896104,0.04363636363636364,31,4,186,17.41766619682312
247_11-11_008017103153394,0.9142857142857143,0.2077922077922078,0.33862433862433866,0.24935064935064935,0.04987012987012987,32,3,122,7.932374954223633
247_2-12_998396579369322,0.8571428571428571,0.13513513513513514,0.23346303501945526,0.15584415584415584,0.05636363636363636,30,5,192,9.13207983970642
247_5-11_008017103153394,0.8484848484848485,0.14358974358974358,0.24561403508771928,0.15426997245179064,0.03663911845730028,28,5,167,9.82170271873474
247_7-12_998396579369322,0.9142857142857143,0.1523809523809524,0.2612244897959184,0.16623376623376623,0.04883116883116883,32,3,178,11.04022455215454
248_11-11_008017103153394,0.9142857142857143,0.23703703703703705,0.3764705882352941,0.24935064935064935,0.0548051948051948,32,3,103,11.959381818771362
248_5-11_008017103153394,0.8285714285714286,0.19727891156462585,0.31868131868131866,0.15064935064935067,0.0438961038961039,29,6,118,13.153334140777588
248_9-12_998396579369322,0.9428571428571428,0.20121951219512196,0.3316582914572865,0.2571428571428571,0.0651948051948052,33,2,131,14.14741039276123
249_6-12_998396579369322,0.9428571428571428,0.18857142857142858,0.31428571428571433,0.17142857142857143,0.05532467532467532,33,2,142,15.491578817367554
24_0-16_245824983299933,0.8333333333333334,0.046296296296296294,0.08771929824561403,0.07575757575757576,0.028787878787878786,15,3,309,16.41111421585083
24_1-16_245824983299933,0.7894736842105263,0.04437869822485207,0.08403361344537814,0.07177033492822966,0.022488038277511963,15,4,323,17.227898359298706
250_19-11_55893536121673,0.7692307692307693,0.35714285714285715,0.48780487804878053,0.27972027972027974,0.0993006993006993,10,3,18,8.052439451217651
250_20-6_64638783269962,0.9285714285714286,0.5652173913043478,0.7027027027027025,0.5064935064935064,0.10844155844155845,13,1,10,9.14212703704834
251_5-11_55893536121673,0.9705882352941176,0.3113207547169811,0.4714285714285714,0.35294117647058826,0.08502673796791443,33,1,73,9.86422324180603
251_6-6_64638783269962,0.9090909090909091,0.45454545454545453,0.6060606060606061,0.4132231404958677,0.12933884297520662,20,2,24,10.816056728363035
251_9-11_55893536121673,0.9032258064516129,0.3111111111111111,0.46280991735537197,0.3284457478005865,0.10762463343108504,28,3,62,11.996533632278442
252_16-11_55893536121673,0.9,0.18,0.3,0.16363636363636364,0.07545454545454545,9,1,41,13.115628004074097
252_17-11_55893536121673,0.875,0.16279069767441862,0.2745098039215686,0.1590909090909091,0.046590909090909086,7,1,36,14.136625289916992
252_18-11_55893536121673,0.7777777777777778,0.16666666666666666,0.2745098039215686,0.1414141414141414,0.0404040404040404,7,2,35,15.47282886505127
252_20-6_64638783269962,1.0,0.8461538461538461,0.9166666666666666,0.8181818181818182,0.18760330578512396,11,0,2,16.28462553024292
252_5-11_55893536121673,0.8,0.11162790697674418,0.19591836734693877,0.14545454545454548,0.02787878787878788,24,6,191,17.291290760040283
253_15-11_55893536121673,0.6666666666666666,0.12903225806451613,0.2162162162162162,0.1212121212121212,0.0712121212121212,4,2,27,7.889718294143677
253_17-11_55893536121673,0.5714285714285714,0.13333333333333333,0.21621621621621623,0.10389610389610389,0.02857142857142857,4,3,26,8.952601194381714
253_7-11_55893536121673,0.9142857142857143,0.22377622377622378,0.3595505617977528,0.24935064935064935,0.07662337662337662,32,3,111,9.659455060958862
254_0-11_55893536121673,0.8285714285714286,0.23015873015873015,0.36024844720496896,0.22597402597402597,0.0774025974025974,29,6,97,10.969475507736206
254_9-11_55893536121673,0.90625,0.19594594594594594,0.3222222222222222,0.16477272727272727,0.06164772727272727,29,3,119,12.038056373596191
255_0-11_55893536121673,0.8571428571428571,0.17142857142857143,0.2857142857142857,0.15584415584415584,0.06,30,5,145,13.1687593460083
255_18-11_55893536121673,0.9,0.19148936170212766,0.3157894736842105,0.16363636363636364,0.04454545454545454,9,1,38,14.096572637557983
255_2-11_55893536121673,0.8857142857142857,0.1791907514450867,0.298076923076923,0.16103896103896104,0.06363636363636363,31,4,142,15.158592462539673
255_20-6_64638783269962,0.8888888888888888,0.5925925925925926,0.711111111111111,0.4848484848484848,0.18888888888888888,16,2,11,16.20342183113098
255_7-11_55893536121673,0.8,0.15135135135135136,0.2545454545454546,0.14545454545454548,0.06415584415584416,28,7,157,17.291467905044556
257_18-11_55893536121673,0.9166666666666666,0.4782608695652174,0.6285714285714286,0.41666666666666663,0.11287878787878788,11,1,12,11.507838249206545
257_3-11_55893536121673,0.8857142857142857,0.37349397590361444,0.5254237288135593,0.3220779220779221,0.11974025974025974,31,4,52,9.03973627090454
257_5-11_55893536121673,0.9428571428571428,0.3793103448275862,0.5409836065573771,0.34285714285714286,0.13402597402597402,33,2,54,9.880671262741089
257_6-6_64638783269962,0.96,0.47058823529411764,0.631578947368421,0.43636363636363634,0.13818181818181818,24,1,27,10.993146657943726
257_9-11_55893536121673,0.8666666666666667,0.26,0.4,0.23636363636363636,0.08272727272727273,26,4,74,12.211947202682495
258_4-11_55893536121673,0.7419354838709677,0.20535714285714285,0.3216783216783217,0.20234604105571846,0.058357771260997074,23,8,89,13.373515844345093
258_6-6_64638783269962,0.9259259259259259,0.4166666666666667,0.5747126436781609,0.4208754208754209,0.11245791245791245,25,2,35,14.312549114227297
259_0-11_55893536121673,0.9393939393939394,0.3563218390804598,0.5166666666666667,0.3415977961432507,0.09476584022038567,31,2,56,15.283315658569336
259_18-11_55893536121673,0.7272727272727273,0.47058823529411764,0.5714285714285714,0.3305785123966942,0.12644628099173555,8,3,9,16.22819495201111
259_2-11_55893536121673,0.7666666666666667,0.26744186046511625,0.396551724137931,0.2090909090909091,0.06424242424242424,23,7,63,17.275070905685425
260_12-11_55893536121673,0.9714285714285714,0.23776223776223776,0.38202247191011235,0.2649350649350649,0.11090909090909092,34,1,109,11.551740646362305
260_16-11_55893536121673,0.9333333333333333,0.34146341463414637,0.5,0.3393939393939394,0.11939393939393941,14,1,27,9.092464208602903
260_2-11_55893536121673,0.9142857142857143,0.22857142857142856,0.3657142857142857,0.24935064935064935,0.08155844155844158,32,3,108,9.899678707122805
260_20-6_64638783269962,0.875,0.6666666666666666,0.7567567567567567,0.5568181818181818,0.20738636363636367,14,2,7,11.09498143196106
261_14-11_55893536121673,0.9230769230769231,0.375,0.5333333333333333,0.3356643356643357,0.08601398601398602,12,1,20,12.05268907546997
261_16-11_55893536121673,0.9230769230769231,0.4444444444444444,0.6,0.41958041958041964,0.13986013986013987,12,1,15,13.265734910964966
261_5-11_55893536121673,0.8857142857142857,0.2627118644067797,0.4052287581699347,0.24155844155844156,0.08493506493506495,31,4,87,14.202737092971802
261_7-11_55893536121673,1.0,0.3181818181818182,0.4827586206896552,0.36363636363636365,0.11168831168831168,35,0,75,15.28679633140564
262_10-11_55893536121673,0.9714285714285714,0.4927536231884058,0.6538461538461539,0.44155844155844154,0.18441558441558442,34,1,35,16.274152278900146
262_5-11_55893536121673,0.90625,0.46774193548387094,0.6170212765957447,0.4119318181818182,0.14488636363636362,29,3,33,11.116755247116089
263_14-11_55893536121673,0.9444444444444444,0.5,0.6538461538461539,0.5151515151515151,0.17575757575757575,17,1,17,9.055107355117798
263_16-11_55893536121673,0.8333333333333334,0.37037037037037035,0.5128205128205128,0.30303030303030304,0.08409090909090908,10,2,17,9.84315538406372
264_11-11_55893536121673,0.9411764705882353,0.22857142857142856,0.36781609195402293,0.2566844919786096,0.07700534759358288,32,2,108,11.071672201156616
264_16-11_55893536121673,1.0,0.3333333333333333,0.5,0.36363636363636365,0.12121212121212122,12,0,24,12.121775388717651
264_8-11_55893536121673,0.8571428571428571,0.2,0.32432432432432434,0.23376623376623373,0.08051948051948052,30,5,120,13.15832781791687
265_18-11_55893536121673,0.875,0.27450980392156865,0.4179104477611941,0.23863636363636365,0.07329545454545455,14,2,37,14.092014074325562
265_19-11_55893536121673,0.7222222222222222,0.325,0.44827586206896547,0.2626262626262626,0.06363636363636363,13,5,27,15.282721519470217
265_6-6_64638783269962,0.9428571428571428,0.3113207547169811,0.46808510638297873,0.34285714285714286,0.1148051948051948,33,2,73,16.30697751045227
266_11-11_55893536121673,0.9428571428571428,0.4342105263157895,0.5945945945945946,0.4285714285714286,0.1625974025974026,33,2,43,17.245028972625732
266_2-11_55893536121673,0.8857142857142857,0.4189189189189189,0.5688073394495413,0.4025974025974026,0.13922077922077922,31,4,43,7.998219013214111
266_4-11_55893536121673,1.0,0.47297297297297297,0.6422018348623852,0.45454545454545453,0.16389610389610387,35,0,39,9.154537677764893
267_0-11_55893536121673,0.9428571428571428,0.17010309278350516,0.28820960698689957,0.17142857142857143,0.06597402597402598,33,2,161,9.867198705673218
267_13-6_64638783269962,0.9714285714285714,0.3008849557522124,0.45945945945945943,0.35324675324675325,0.11688311688311688,34,1,79,10.941773891448976
267_19-11_55893536121673,1.0,0.2857142857142857,0.4444444444444445,0.2727272727272727,0.11363636363636362,12,0,30,12.159680604934692
267_5-11_55893536121673,0.9142857142857143,0.18604651162790697,0.30917874396135264,0.16623376623376623,0.07818181818181817,32,3,140,13.22330927848816
267_8-11_55893536121673,0.9714285714285714,0.19428571428571428,0.3238095238095238,0.17662337662337663,0.06805194805194806,34,1,141,14.302059650421144
268_11-11_55893536121673,0.9142857142857143,0.14545454545454545,0.25098039215686274,0.16623376623376623,0.05272727272727272,32,3,188,15.490938901901243
268_15-11_55893536121673,0.7333333333333333,0.2,0.3142857142857143,0.19999999999999998,0.06484848484848485,11,4,44,16.2366201877594
268_17-11_55893536121673,0.8421052631578947,0.22535211267605634,0.35555555555555557,0.2296650717703349,0.05071770334928229,16,3,55,17.241760969161987
268_2-11_55893536121673,0.9714285714285714,0.1691542288557214,0.288135593220339,0.17662337662337663,0.06987012987012987,34,1,167,8.063157081604004
268_4-11_55893536121673,0.8285714285714286,0.11983471074380166,0.20938628158844766,0.15064935064935067,0.05454545454545455,29,6,213,9.172098875045776
269_10-11_55893536121673,0.9714285714285714,0.23943661971830985,0.38418079096045193,0.2649350649350649,0.09948051948051947,34,1,108,9.754422187805176
269_13-6_64638783269962,0.9117647058823529,0.38271604938271603,0.5391304347826087,0.3315508021390374,0.14411764705882352,31,3,50,11.013421058654783
269_14-11_55893536121673,0.8333333333333334,0.30303030303030304,0.4444444444444444,0.30303030303030304,0.09015151515151515,10,2,23,12.15997838973999
269_18-11_55893536121673,1.0,0.26666666666666666,0.4210526315789474,0.2727272727272727,0.0553030303030303,12,0,33,13.191790580749512
269_20-6_64638783269962,0.8666666666666667,0.52,0.65,0.4727272727272727,0.1315151515151515,13,2,12,14.293199062347412
269_3-11_55893536121673,0.8857142857142857,0.21379310344827587,0.34444444444444444,0.24155844155844156,0.07999999999999999,31,4,114,15.358190536499023
269_6-6_64638783269962,0.9655172413793104,0.34146341463414637,0.5045045045045046,0.3510971786833856,0.12288401253918493,28,1,54,16.46269178390503
26_1-16_245824983299933,0.8,0.11173184357541899,0.19607843137254902,0.14545454545454548,0.041818181818181824,20,5,159,17.425720930099487
26_7-16_245824983299933,0.6875,0.09322033898305085,0.16417910447761194,0.0625,0.024431818181818183,11,5,107,7.906395196914673
270_13-6_64638783269962,0.9310344827586207,0.6136363636363636,0.7397260273972602,0.5924764890282131,0.24012539184952977,27,2,17,9.203761100769045
270_15-11_55893536121673,1.0,0.5217391304347826,0.6857142857142856,0.5454545454545454,0.22348484848484845,12,0,11,9.921863794326782
270_17-11_55893536121673,0.8571428571428571,0.46153846153846156,0.6,0.3896103896103896,0.12597402597402596,12,2,14,10.80305528640747
270_3-11_55893536121673,1.0,0.3465346534653465,0.5147058823529412,0.36363636363636365,0.14077922077922078,35,0,66,12.106419563293455
270_8-11_55893536121673,0.9714285714285714,0.3177570093457944,0.47887323943661975,0.35324675324675325,0.12675324675324676,34,1,73,13.293184280395508
271_0-11_55893536121673,0.9428571428571428,0.1736842105263158,0.29333333333333333,0.17142857142857143,0.06675324675324676,33,2,157,14.535821676254272
271_10-11_55893536121673,0.9714285714285714,0.19101123595505617,0.3192488262910798,0.17662337662337663,0.06363636363636363,34,1,144,15.290793657302856
271_13-6_64638783269962,0.9142857142857143,0.32989690721649484,0.4848484848484848,0.33246753246753247,0.1316883116883117,32,3,65,16.46000051498413
271_14-11_55893536121673,0.8333333333333334,0.32608695652173914,0.46875000000000006,0.30303030303030304,0.08282828282828283,15,3,31,17.97424054145813
272_20-6_64638783269962,0.8666666666666667,0.8125,0.8387096774193549,0.7090909090909091,0.2575757575757576,13,2,3,11.532901763916016
272_3-11_55893536121673,1.0,0.26119402985074625,0.4142011834319526,0.2727272727272727,0.09844155844155843,35,0,99,9.143979787826538
272_4-11_55893536121673,0.9428571428571428,0.2323943661971831,0.3728813559322034,0.2571428571428571,0.09740259740259741,33,2,109,9.83322262763977
273_13-6_64638783269962,1.0,0.4666666666666667,0.6363636363636364,0.45454545454545453,0.1698701298701299,35,0,40,11.047944068908691
273_15-11_55893536121673,0.7692307692307693,0.2631578947368421,0.392156862745098,0.20979020979020982,0.06293706293706294,10,3,28,12.091530799865724
273_8-11_55893536121673,0.8857142857142857,0.18674698795180722,0.308457711442786,0.16103896103896104,0.06207792207792208,31,4,135,13.222193717956545
274_12-11_55893536121673,0.8285714285714286,0.10861423220973783,0.1920529801324503,0.15064935064935067,0.04623376623376624,29,6,238,14.322604656219482
274_14-11_55893536121673,0.9411764705882353,0.21052631578947367,0.3440860215053763,0.2566844919786096,0.06470588235294118,16,1,60,15.256683349609377
274_16-11_55893536121673,0.8666666666666667,0.20634920634920634,0.3333333333333333,0.23636363636363636,0.07454545454545454,13,2,50,16.26707172393799
274_17-11_55893536121673,0.7222222222222222,0.2653061224489796,0.3880597014925374,0.19696969696969696,0.055555555555555546,13,5,36,17.222702503204346
275_0-11_55893536121673,0.9714285714285714,0.29310344827586204,0.45033112582781454,0.2649350649350649,0.1088311688311688,34,1,82,8.131597757339478
275_15-11_55893536121673,0.8461538461538461,0.4782608695652174,0.6111111111111112,0.38461538461538464,0.15734265734265734,11,2,12,9.047927856445312
275_5-11_55893536121673,0.9428571428571428,0.28695652173913044,0.44000000000000006,0.2571428571428571,0.10779220779220777,33,2,82,10.01998519897461
276_12-11_55893536121673,0.9142857142857143,0.6530612244897959,0.7619047619047618,0.5818181818181819,0.245974025974026,32,3,17,11.034326076507568
276_15-11_55893536121673,0.9,0.5,0.6428571428571429,0.49090909090909096,0.15,9,1,9,12.143982887268066
276_5-11_55893536121673,0.9655172413793104,0.6511627906976745,0.7777777777777779,0.6144200626959248,0.2501567398119122,28,1,15,13.40431547164917
276_6-6_64638783269962,0.9545454545454546,0.8076923076923077,0.875,0.7809917355371901,0.25867768595041324,21,1,5,14.298871755599976
277_11-11_55893536121673,0.9714285714285714,0.3617021276595745,0.5271317829457365,0.35324675324675325,0.1742857142857143,34,1,60,15.14785385131836
277_4-11_55893536121673,1.0,0.4069767441860465,0.5785123966942148,0.45454545454545453,0.18753246753246752,35,0,51,16.45260739326477
278_0-11_55893536121673,0.9428571428571428,0.2462686567164179,0.3905325443786982,0.2571428571428571,0.08935064935064935,33,2,101,17.41592240333557
278_2-11_55893536121673,1.0,0.25735294117647056,0.4093567251461988,0.2727272727272727,0.11064935064935064,35,0,101,11.630570888519289
278_3-11_55893536121673,0.9428571428571428,0.20121951219512196,0.3316582914572865,0.2571428571428571,0.08051948051948052,33,2,131,9.035557746887209
278_7-11_55893536121673,0.9142857142857143,0.22535211267605634,0.3615819209039548,0.24935064935064935,0.09298701298701299,32,3,110,9.946578979492188
278_9-11_55893536121673,0.9714285714285714,0.26153846153846155,0.4121212121212121,0.2649350649350649,0.10623376623376621,34,1,96,11.019278764724731
279_20-6_64638783269962,0.8,0.5714285714285714,0.6666666666666666,0.43636363636363645,0.13590909090909092,16,4,12,12.27317237854004
279_5-11_55893536121673,0.9714285714285714,0.23129251700680273,0.37362637362637363,0.2649350649350649,0.1103896103896104,34,1,113,13.402427911758425
279_6-6_64638783269962,1.0,0.4166666666666667,0.5882352941176471,0.45454545454545453,0.13896103896103895,35,0,49,14.335046768188477
27_3-16_245824983299933,0.8095238095238095,0.03777777777777778,0.07218683651804671,0.0735930735930736,0.02813852813852814,17,4,433,15.258394956588743
280_12-11_55893536121673,0.8857142857142857,0.15736040609137056,0.26724137931034486,0.16103896103896104,0.051948051948051945,31,4,166,16.303666591644287
280_16-11_55893536121673,0.8888888888888888,0.3137254901960784,0.46376811594202894,0.3232323232323232,0.0808080808080808,16,2,35,17.35847520828247
281_16-11_55893536121673,0.8181818181818182,0.5,0.6206896551724137,0.4462809917355372,0.12396694214876033,9,2,9,8.003286600112915
281_17-11_55893536121673,0.9,0.36,0.5142857142857143,0.32727272727272727,0.10181818181818181,9,1,16,9.103261470794678
281_2-11_55893536121673,0.8857142857142857,0.27927927927927926,0.4246575342465753,0.24155844155844156,0.09532467532467533,31,4,80,10.049584865570068
281_20-6_64638783269962,0.9285714285714286,0.7222222222222222,0.8125000000000001,0.6753246753246753,0.20259740259740258,13,1,5,11.008262157440186
281_4-11_55893536121673,0.9714285714285714,0.3541666666666667,0.5190839694656488,0.35324675324675325,0.14103896103896102,34,1,62,12.006460428237917
281_6-6_64638783269962,0.9428571428571428,0.7333333333333333,0.8250000000000001,0.6857142857142857,0.2649350649350649,33,2,12,13.32796311378479
282_18-11_55893536121673,1.0,0.47058823529411764,0.6399999999999999,0.45454545454545453,0.19204545454545455,16,0,18,14.48755693435669
282_3-11_55893536121673,0.9428571428571428,0.21428571428571427,0.3492063492063492,0.2571428571428571,0.08831168831168831,33,2,121,15.190653562545776
282_6-6_64638783269962,0.9714285714285714,0.44155844155844154,0.6071428571428571,0.44155844155844154,0.13584415584415582,34,1,43,16.23900032043457
282_7-11_55893536121673,1.0,0.23809523809523808,0.3846153846153846,0.2727272727272727,0.12389610389610388,35,0,112,17.45243501663208
283_7-11_55893536121673,1.0,0.38461538461538464,0.5555555555555556,0.36363636363636365,0.18857142857142856,35,0,56,11.465326070785522
283_9-11_55893536121673,1.0,0.3333333333333333,0.5,0.36363636363636365,0.17298701298701297,35,0,70,9.069679021835327
284_0-11_55893536121673,0.9428571428571428,0.4647887323943662,0.6226415094339622,0.4285714285714286,0.16519480519480517,33,2,38,9.880427122116089
284_12-11_55893536121673,0.9714285714285714,0.35051546391752575,0.5151515151515151,0.35324675324675325,0.12337662337662336,34,1,63,11.148131608963013
284_13-6_64638783269962,0.8823529411764706,0.7317073170731707,0.8,0.6417112299465241,0.2299465240641711,30,4,11,12.171530723571776
284_19-11_55893536121673,0.7647058823529411,0.5652173913043478,0.65,0.4171122994652406,0.11818181818181817,13,4,10,13.136985301971436
284_2-11_55893536121673,1.0,0.4069767441860465,0.5785123966942148,0.45454545454545453,0.15844155844155844,35,0,51,14.202263355255129
284_4-11_55893536121673,1.0,0.3977272727272727,0.5691056910569106,0.36363636363636365,0.14493506493506494,35,0,53,15.270935773849487
284_5-11_55893536121673,0.9142857142857143,0.37209302325581395,0.5289256198347106,0.33246753246753247,0.11194805194805195,32,3,54,16.285656213760376
285_1-11_55893536121673,1.0,0.2692307692307692,0.42424242424242425,0.2727272727272727,0.1361038961038961,35,0,95,17.417765617370605
285_4-11_55893536121673,1.0,0.24305555555555555,0.39106145251396646,0.2727272727272727,0.107012987012987,35,0,109,11.49010443687439
286_10-11_55893536121673,0.9714285714285714,0.3333333333333333,0.4963503649635036,0.35324675324675325,0.14285714285714285,34,1,68,9.106406450271606
286_14-11_55893536121673,0.9473684210526315,0.4864864864864865,0.6428571428571428,0.43062200956937796,0.18516746411483254,18,1,19,9.802742004394531
286_15-11_55893536121673,1.0,0.3333333333333333,0.5,0.36363636363636365,0.14710743801652892,11,0,22,10.999572515487673
286_19-11_55893536121673,0.8571428571428571,0.26666666666666666,0.4067796610169491,0.23376623376623373,0.07142857142857142,12,2,33,12.138258457183838
286_9-11_55893536121673,0.9714285714285714,0.2786885245901639,0.4331210191082802,0.2649350649350649,0.12025974025974026,34,1,88,13.204164028167725
287_16-11_55893536121673,0.7894736842105263,0.38461538461538464,0.5172413793103449,0.28708133971291866,0.07320574162679425,15,4,24,14.442073583602903
287_17-11_55893536121673,0.7333333333333333,0.3793103448275862,0.5,0.26666666666666666,0.12,11,4,18,15.132970809936523
287_3-11_55893536121673,0.9142857142857143,0.29357798165137616,0.4444444444444445,0.24935064935064935,0.11896103896103896,32,3,77,16.319854736328125
287_9-11_55893536121673,1.0,0.3211009174311927,0.4861111111111111,0.36363636363636365,0.14675324675324675,35,0,74,17.427186965942383
288_13-6_64638783269962,0.9714285714285714,0.5862068965517241,0.7311827956989247,0.5298701298701298,0.20207792207792208,34,1,24,8.12969160079956
288_14-11_55893536121673,1.0,0.5454545454545454,0.7058823529411764,0.5454545454545454,0.22954545454545455,12,0,10,9.012239456176758
288_18-11_55893536121673,1.0,0.6842105263157895,0.8125000000000001,0.6363636363636364,0.17552447552447553,13,0,6,9.810298204421995
288_5-11_55893536121673,0.9142857142857143,0.3516483516483517,0.507936507936508,0.33246753246753247,0.14753246753246754,32,3,59,11.008939266204834
288_8-11_55893536121673,0.9714285714285714,0.40963855421686746,0.576271186440678,0.44155844155844154,0.1509090909090909,34,1,49,12.068489074707031
289_5-11_55893536121673,0.8055555555555556,0.15760869565217392,0.2636363636363636,0.14646464646464646,0.056060606060606054,29,7,155,13.328978776931764
289_8-11_55893536121673,1.0,0.19886363636363635,0.3317535545023697,0.18181818181818182,0.07584415584415585,35,0,141,14.884629726409912
28_5-16_245824983299933,0.8181818181818182,0.391304347826087,0.5294117647058824,0.2975206611570248,0.10826446280991735,18,4,28,15.282557010650637
28_9-11_016700066800267,0.7,0.45161290322580644,0.5490196078431372,0.3181818181818182,0.09409090909090909,14,6,17,16.465591192245483
290_12-11_55893536121673,0.9354838709677419,0.18125,0.3036649214659685,0.17008797653958943,0.06774193548387095,29,2,131,17.474778652191162
290_4-11_55893536121673,0.9714285714285714,0.21518987341772153,0.3523316062176166,0.2649350649350649,0.10571428571428572,34,1,124,11.643415927886965
290_7-11_55893536121673,0.9714285714285714,0.21518987341772153,0.3523316062176166,0.2649350649350649,0.09584415584415584,34,1,124,9.068004608154297
291_0-11_55893536121673,0.8571428571428571,0.1595744680851064,0.26905829596412556,0.15584415584415584,0.061818181818181814,30,5,158,9.821095705032349
291_12-11_55893536121673,0.9714285714285714,0.19653179190751446,0.32692307692307687,0.17662337662337663,0.08025974025974025,34,1,139,11.02135968208313
291_9-11_55893536121673,0.7941176470588235,0.15428571428571428,0.2583732057416268,0.1443850267379679,0.057754010695187166,27,7,148,12.215143203735352
292_17-11_55893536121673,1.0,0.22448979591836735,0.36666666666666664,0.2727272727272727,0.09008264462809916,11,0,38,13.299654006958008
292_4-11_55893536121673,0.9142857142857143,0.2064516129032258,0.3368421052631579,0.24935064935064935,0.08025974025974027,32,3,123,14.371463060379028
292_7-11_55893536121673,0.9142857142857143,0.20512820512820512,0.33507853403141363,0.24935064935064935,0.07922077922077922,32,3,124,15.308509349822998
293_13-6_64638783269962,0.9714285714285714,0.2786885245901639,0.4331210191082802,0.2649350649350649,0.1088311688311688,34,1,88,16.644030332565308
293_14-11_55893536121673,0.9444444444444444,0.2537313432835821,0.39999999999999997,0.25757575757575757,0.10454545454545454,17,1,50,17.411349058151245
293_20-6_64638783269962,0.875,0.4666666666666667,0.608695652173913,0.3977272727272727,0.11193181818181819,14,2,16,7.974476099014282
293_8-11_55893536121673,0.8285714285714286,0.1336405529953917,0.23015873015873017,0.15064935064935067,0.050129870129870135,29,6,188,9.179655075073242
294_1-11_55893536121673,0.9428571428571428,0.2661290322580645,0.4150943396226415,0.2571428571428571,0.09922077922077921,33,2,91,9.816672325134276
294_10-11_55893536121673,0.8571428571428571,0.23622047244094488,0.3703703703703704,0.23376623376623373,0.08883116883116884,30,5,97,11.04992651939392
294_17-11_55893536121673,1.0,0.46153846153846156,0.631578947368421,0.45454545454545453,0.10681818181818181,12,0,14,12.08301854133606
294_3-11_55893536121673,0.8571428571428571,0.2127659574468085,0.34090909090909094,0.23376623376623373,0.06675324675324676,30,5,111,13.40831184387207
294_8-11_55893536121673,0.8857142857142857,0.2,0.3263157894736843,0.24155844155844156,0.06883116883116884,31,4,124,14.523823022842407
295_0-11_55893536121673,0.7714285714285715,0.11790393013100436,0.20454545454545453,0.14025974025974028,0.0387012987012987,27,8,202,15.331676721572876
295_4-11_55893536121673,0.8285714285714286,0.12446351931330472,0.2164179104477612,0.15064935064935067,0.046753246753246755,29,6,204,16.459519386291504
296_16-11_55893536121673,0.7647058823529411,0.35135135135135137,0.48148148148148157,0.27807486631016043,0.09679144385026739,13,4,24,17.77785038948059
296_9-11_55893536121673,0.7142857142857143,0.1953125,0.3067484662576687,0.12987012987012989,0.05896103896103897,25,10,103,11.551020860671995
297_13-6_64638783269962,0.9428571428571428,0.336734693877551,0.4962406015037593,0.34285714285714286,0.14337662337662335,33,2,65,9.048802614212036
297_16-11_55893536121673,1.0,0.4186046511627907,0.5901639344262295,0.45454545454545453,0.17272727272727273,18,0,25,9.860975742340088
297_20-6_64638783269962,0.8,0.48,0.6,0.36363636363636365,0.11333333333333333,12,3,13,11.138944387435911
297_9-11_55893536121673,0.9142857142857143,0.21621621621621623,0.3497267759562842,0.24935064935064935,0.08077922077922078,32,3,116,12.221400022506714
299_16-11_55893536121673,1.0,0.9230769230769231,0.9600000000000001,0.9090909090909091,0.33712121212121215,12,0,1,13.289880514144896
299_20-6_64638783269962,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7012987012987012,0.2831168831168831,6,1,1,14.322689056396484
299_7-11_55893536121673,0.9411764705882353,0.3595505617977528,0.5203252032520325,0.3422459893048128,0.15721925133689837,32,2,57,15.20417594909668
29_1-16_245824983299933,0.7878787878787878,0.12745098039215685,0.21940928270042193,0.14325068870523416,0.05757575757575758,26,7,178,16.259140253067017
29_4-11_016700066800267,0.7777777777777778,0.11382113821138211,0.19858156028368795,0.1414141414141414,0.03232323232323232,14,4,109,17.386409044265747
29_8-16_245824983299933,0.9545454545454546,0.20388349514563106,0.336,0.2603305785123967,0.06115702479338843,21,1,82,8.073248386383057
29_9-11_016700066800267,0.8285714285714286,0.5178571428571429,0.6373626373626374,0.45194805194805193,0.12571428571428572,29,6,27,9.19037389755249
2_3-16_245824983299933,0.8461538461538461,0.041666666666666664,0.07942238267148015,0.07692307692307693,0.02727272727272727,11,2,253,9.9008150100708
