DropletID,CenterX,CenterY,Area,OverlappedDropletsID,,DropletID_GT,CenterX_GT,CenterY_GT,Area_GT,OverlappedDropletsID_GT
305,1114.131455399061,99.45539906103286,35.5,[],,1366.0,1091.0,96.0,27.0,[]
306,135.0159901599016,102.98646986469865,135.5,[],,143.0,112.0,96.0,95.0,[]
307,467.8265179677819,104.16976456009914,134.5,[],,585.0,453.0,100.0,95.0,[]
308,808.0,106.61670761670761,203.5,[],,967.0,780.0,114.0,125.0,[975]
309,838.0590062111801,103.34782608695652,161.0,[],,1007.0,811.0,93.0,66.0,[]
310,1342.0870488322716,102.3588110403397,78.5,[],,1644.0,1325.0,119.0,125.0,[]
311,553.70796460177,106.58997050147492,113.0,[],,697.0,543.0,95.0,50.5,[700]
312,688.3287671232877,104.0068493150685,73.0,[],,837.0,677.0,105.0,13.5,[]
313,819.9112021857924,105.60245901639344,122.0,[],,984.0,791.0,110.0,53.5,[975]
314,1139.6401515151515,104.20833333333334,88.0,[],,1408.0,1115.0,100.0,19.0,[]
315,358.76190476190476,102.88888888888889,21.0,[],,482.0,352.0,111.0,27.5,[]
316,500.77450980392155,103.68627450980392,51.0,[],,627.0,484.0,113.0,125.0,[]
317,742.8176100628931,102.8993710691824,26.5,[],,916.0,727.0,101.0,95.0,[]
318,1361.9429429429429,105.73123123123122,111.0,[],,1665.0,1342.0,103.0,50.5,[]
319,177.51181102362204,109.7830271216098,190.5,[],,226.0,170.0,124.0,117.5,[]
320,301.32458233890213,108.63245823389022,209.5,[],,413.0,301.0,110.0,177.0,[]
321,599.6876310272536,107.85429769392033,159.0,[],,736.0,575.0,93.0,66.0,[]
322,1260.0,105.82954545454545,88.0,[],,1560.0,1254.0,117.0,62.5,[]
323,676.5,104.5,33.0,[],,813.0,652.0,100.0,95.0,[]
324,57.92167577413479,108.18397085610201,91.5,[],,43.0,30.0,98.0,101.0,[]
326,27.163841807909606,108.0,59.0,[],,7.0,3.0,113.0,95.0,[]
327,1186.5555555555554,111.47992530345472,178.5,[],,1464.0,1170.0,87.0,95.0,[1465]
328,791.1946169772257,110.25258799171843,80.5,[],,955.0,767.0,120.0,27.5,[]
329,859.2330293819656,113.65146909827762,164.5,[],,1044.0,838.0,103.0,125.0,[]
330,890.9269588313413,110.6746347941567,125.5,[],,1089.0,865.0,100.0,31.5,"[1084, 1096]"
331,3.9455445544554455,113.5016501650165,101.0,[],,2.0,0.0,128.0,55.5,[]
332,100.2111801242236,113.30227743271222,161.0,[],,105.0,85.0,116.0,125.0,[]
333,732.0180722891566,111.3995983935743,83.0,[],,894.0,710.0,115.0,108.5,[]
334,1062.257495590829,110.44091710758377,94.5,[],,1310.0,1043.0,93.0,95.0,[]
335,67.9136690647482,111.11510791366906,69.5,[],,62.0,53.0,125.0,26.5,[]
336,352.0609318996416,110.73476702508961,46.5,[],,443.0,328.0,98.0,95.0,[]
337,484.0462962962963,113.31172839506173,162.0,[],,593.0,459.0,118.0,95.0,[]
338,1135.5263157894738,110.99298245614035,47.5,[],,1408.0,1115.0,100.0,19.0,[]
339,499.7745901639344,114.57377049180327,122.0,[],,623.0,482.0,92.0,159.5,[632]
340,779.7281553398059,114.54153182308522,154.5,[],,946.0,757.0,116.0,101.0,[]
341,927.8111979166666,115.32552083333333,128.0,[],,1159.0,914.0,94.0,57.0,[1155]
342,1025.1408934707904,111.64604810996563,48.5,[],,1277.0,1014.0,134.0,66.0,[1286]
343,709.3815937149271,115.0246913580247,148.5,[],,846.0,682.0,126.0,117.5,"[838, 841, 852]"
344,756.2817745803358,115.65947242206235,139.0,[],,921.0,732.0,111.0,53.5,[]
345,74.49747474747474,115.9949494949495,66.0,[],,62.0,53.0,125.0,26.5,[]
346,85.41324200913242,116.32534246575342,146.0,[],,70.0,59.0,109.0,66.0,[]
347,370.71292517006805,117.0204081632653,122.5,[],,482.0,352.0,111.0,27.5,[]
348,1224.3673469387754,113.59183673469387,49.0,[],,1523.0,1211.0,127.0,95.0,[]
349,458.88888888888886,118.103620474407,133.5,[],,585.0,453.0,100.0,95.0,[]
350,1253.5837651122624,116.25561312607944,96.5,[],,1538.0,1225.0,114.0,26.5,[]
351,334.381390593047,119.40184049079754,163.0,[],,443.0,328.0,98.0,95.0,[]
352,1325.098690835851,119.17421953675729,165.5,[],,1644.0,1325.0,119.0,125.0,[]
353,358.79901960784315,120.76388888888889,204.0,[],,455.0,334.0,121.0,159.5,[]
354,686.016,116.816,62.5,[],,837.0,677.0,105.0,13.5,[]
355,884.3526970954357,119.02213001383126,120.5,[],,1075.0,859.0,115.0,95.0,[1080]
356,133.8574514038877,122.18574514038878,231.5,[],,176.0,134.0,123.0,177.0,[174]
357,533.6264822134387,123.03952569169961,253.0,[],,654.0,509.0,132.0,165.5,[663]
358,517.6424242424242,118.96969696969697,55.0,[],,644.0,500.0,114.0,95.0,[]
359,679.2967581047382,124.49792186201164,200.5,[],,846.0,682.0,126.0,117.5,"[838, 841, 852]"
360,767.0196078431372,119.65359477124183,51.0,[],,930.0,743.0,103.0,15.0,[]
361,875.040650406504,120.1219512195122,41.0,[],,1075.0,859.0,115.0,95.0,[1080]
362,992.7676056338029,120.69483568075118,71.0,[],,1245.0,993.0,121.0,44.0,[]
363,15.964285714285714,121.57142857142857,56.0,[],,2.0,0.0,128.0,55.5,[]
364,169.94137931034481,123.52298850574712,145.0,[],,226.0,170.0,124.0,117.5,[]
365,1291.5824175824175,123.66575091575092,182.0,[],,1598.0,1288.0,135.0,95.0,"[1599, 1602, 1603]"
366,61.17764471057884,123.05988023952096,83.5,[],,46.0,34.0,132.0,31.0,[]
367,430.94100294985253,122.54277286135694,56.5,[],,565.0,431.0,123.0,31.0,[]
368,510.30938511326855,129.74563106796117,257.5,[],,654.0,509.0,132.0,165.5,[663]
369,1173.7437185929648,127.67252931323283,199.0,[],,1451.0,1160.0,128.0,108.5,"[1442, 1463]"
370,198.0722891566265,126.42771084337349,166.0,[],,226.0,170.0,124.0,117.5,[]
371,1210.8514357053682,127.10362047440698,133.5,[],,1489.0,1187.0,111.0,159.5,[1488]
372,52.07326007326008,124.5970695970696,45.5,[],,46.0,34.0,132.0,31.0,[]
374,639.9064558629776,128.5072463768116,126.5,[],,792.0,636.0,112.0,159.5,[797]
375,808.8526170798898,131.75619834710744,363.0,[],,1005.0,810.0,133.0,301.5,[990]
376,1159.272373540856,128.03631647211415,128.5,[],,1420.0,1131.0,137.0,108.5,[1428]
377,2.3626373626373627,127.94871794871796,45.5,[],,2.0,0.0,128.0,55.5,[]
378,329.8126843657817,130.00884955752213,113.0,[],,430.0,315.0,132.0,55.5,[]
379,1139.6925675675675,129.1644144144144,148.0,[],,1401.0,1113.0,131.0,117.5,"[1384, 1395, 1409]"
380,219.07282051282053,131.55282051282052,162.5,[],,275.0,198.0,126.0,125.0,[]
381,596.136826783115,129.68267831149927,114.5,[],,731.0,572.0,137.0,50.5,[]
382,787.974025974026,130.28679653679654,154.0,[],,967.0,780.0,114.0,125.0,[975]
383,914.920438957476,129.08504801097394,121.5,[],,1136.0,891.0,111.0,108.5,[1125]
384,1019.4027777777777,128.61388888888888,60.0,[],,1245.0,993.0,121.0,44.0,[]
385,1334.7894056847547,131.27260981912147,129.0,[],,1644.0,1325.0,119.0,125.0,[]
386,959.263670411985,132.18426966292134,222.5,[],,1208.0,960.0,133.0,165.5,[1205]
387,1188.4722222222222,129.2469135802469,54.0,[],,1451.0,1160.0,128.0,108.5,"[1442, 1463]"
388,718.6150234741783,128.906103286385,35.5,[],,894.0,710.0,115.0,108.5,[]
389,162.89071038251367,130.5846994535519,30.5,[],,195.0,148.0,134.0,44.0,[]
390,315.1091617933723,131.89083820662768,85.5,[],,410.0,300.0,134.0,31.0,[]
391,1054.3737373737374,131.3956228956229,99.0,[],,1319.0,1048.0,160.0,95.0,[]
392,1151.0833333333335,132.3550724637681,46.0,[],,1420.0,1131.0,137.0,108.5,[1428]
393,1227.7795555555556,134.14666666666668,187.5,[],,1523.0,1211.0,127.0,95.0,[]
394,33.94871794871795,131.35897435897436,45.5,[],,16.0,12.0,150.0,95.0,"[23, 24, 31]"
395,147.95890410958904,133.21004566210047,73.0,[],,153.0,120.0,141.0,125.0,[]
396,524.2078651685393,133.4943820224719,89.0,[],,654.0,509.0,132.0,165.5,[663]
397,922.5,137.43806921675775,183.0,[],,1163.0,915.0,130.0,106.5,[1169]
398,1012.7037037037037,134.01666666666668,90.0,[],,1245.0,993.0,121.0,44.0,[]
399,1091.2237442922374,132.41552511415526,36.5,[],,1367.0,1092.0,133.0,19.0,[]
400,1255.6018287614297,137.55361596009976,200.5,[],,1543.0,1229.0,134.0,117.5,[1541]
401,102.30412371134021,134.37972508591065,97.0,[],,105.0,85.0,116.0,125.0,[]
402,299.94444444444446,133.71913580246914,54.0,[],,388.0,276.0,145.0,117.5,[383]
403,1288.2391629297458,134.847533632287,111.5,[],,1593.0,1285.0,154.0,66.0,[1599]
404,476.48266666666666,134.87733333333335,62.5,[],,593.0,459.0,118.0,95.0,[]
405,1100.503242542153,137.2373540856031,128.5,[],,1362.0,1086.0,163.0,31.0,[]
406,1130.1919191919192,137.49747474747477,132.0,[],,1384.0,1101.0,136.0,125.0,"[1395, 1401]"
407,1180.3333333333333,134.0,27.0,[],,1442.0,1153.0,131.0,63.5,[1451]
408,482.90423572744015,139.67034990791896,90.5,[],,617.0,476.0,136.0,39.0,[624]
409,571.589430894309,137.22764227642276,82.0,[],,709.0,558.0,163.0,95.0,[]
410,171.57861635220124,138.03773584905662,53.0,[],,195.0,148.0,134.0,44.0,[]
411,180.03863432165318,141.9245283018868,185.5,[],,226.0,170.0,124.0,117.5,[]
412,249.82978723404256,137.71867612293144,70.5,[],,351.0,250.0,138.0,44.0,[]
413,120.1219512195122,141.27540650406505,164.0,[],,130.0,103.0,135.0,66.0,[]
414,725.0523255813954,138.81782945736435,86.0,[],,881.0,702.0,151.0,177.0,"[874, 895]"
415,33.86524822695036,140.9503546099291,117.5,[],,16.0,12.0,150.0,95.0,"[23, 24, 31]"
416,853.1549549549549,140.36396396396395,92.5,[],,1055.0,845.0,151.0,6.0,"[1057, 1065]"
417,1356.7386091127098,139.62829736211032,69.5,[],,1653.0,1332.0,131.0,15.0,[1657]
418,398.66139657444006,141.1357048748353,126.5,[],,530.0,396.0,152.0,165.5,"[532, 534]"
419,601.1358695652174,141.3858695652174,92.0,[],,731.0,572.0,137.0,50.5,[]
420,200.240522875817,143.36601307189542,127.5,[],,228.0,173.0,138.0,41.5,[]
421,1069.5267489711935,145.64197530864197,202.5,[],,1346.0,1070.0,146.0,159.5,[]
423,612.0449438202247,142.8239700374532,89.0,[],,753.0,594.0,156.0,117.5,[]
424,968.0875420875421,141.75084175084174,49.5,[],,1205.0,957.0,132.0,117.5,[1208]
425,258.1056105610561,142.64356435643563,50.5,[],,351.0,250.0,138.0,44.0,[]
426,211.5432525951557,148.88811995386388,144.5,[],,271.0,196.0,161.0,58.5,[]
427,1001.8914988814319,147.02572706935123,149.0,[],,1253.0,997.0,161.0,63.5,[]
428,1012.1907824222936,150.51875669882102,155.5,[],,1253.0,997.0,161.0,63.5,[]
429,1288.0974967061925,146.098814229249,126.5,[],,1593.0,1285.0,154.0,66.0,[1599]
430,18.435064935064936,145.57142857142858,77.0,[],,2.0,0.0,128.0,55.5,[]
431,564.7369369369369,149.83333333333334,185.0,[],,709.0,558.0,163.0,95.0,[]
432,700.3297947629158,151.0615711252654,235.5,[],,881.0,702.0,151.0,177.0,"[874, 895]"
433,714.6729166666667,147.32708333333332,80.0,[],,874.0,699.0,155.0,101.0,[881]
434,1122.050135501355,149.49322493224932,123.0,[],,1384.0,1101.0,136.0,125.0,"[1395, 1401]"
435,1190.5102880658435,149.77880658436214,162.0,[],,1471.0,1175.0,128.0,159.5,"[1463, 1481]"
436,10.59920634920635,149.12698412698413,84.0,[],,2.0,0.0,128.0,55.5,[]
437,884.8822800495664,150.15117719950433,134.5,[],,1083.0,861.0,161.0,53.5,[]
438,1109.1021126760563,149.3744131455399,142.0,[],,1384.0,1101.0,136.0,125.0,"[1395, 1401]"
439,1177.2921146953406,147.3799283154122,93.0,[],,1442.0,1153.0,131.0,63.5,[1451]
440,640.8875,147.74166666666667,40.0,[],,773.0,612.0,143.0,55.5,[]
441,71.88111888111888,149.6083916083916,71.5,[],,65.0,54.0,165.0,24.5,[]
442,335.15711252653927,149.95329087048833,78.5,[],,430.0,315.0,132.0,55.5,[]
443,415.7838660578387,150.31202435312025,109.5,[],,530.0,396.0,152.0,165.5,"[532, 534]"
444,772.1212121212121,148.3030303030303,38.5,[],,955.0,767.0,120.0,27.5,[]
446,1137.0,150.8514357053683,133.5,[],,1397.0,1109.0,149.0,125.0,[1394]
447,396.5711009174312,154.2874617737003,218.0,[],,530.0,396.0,152.0,165.5,"[532, 534]"
448,258.06837606837604,148.76923076923077,19.5,[],,328.0,236.0,167.0,15.0,[341]
449,425.84365781710915,156.72492625368733,226.0,[],,532.0,398.0,155.0,159.5,[530]
450,101.87421383647798,150.59748427672957,26.5,[],,90.0,72.0,150.0,44.0,[]
451,138.86641697877653,155.20099875156055,133.5,[],,151.0,118.0,163.0,125.0,[]
452,593.7473794549265,155.832285115304,159.0,[],,726.0,567.0,151.0,101.0,[719]
453,807.0820512820513,154.05384615384617,65.0,[],,976.0,785.0,173.0,5.5,[]
454,91.84537389100126,157.17743979721166,131.5,[],,90.0,72.0,150.0,44.0,[]
455,1283.5068870523417,154.51790633608817,60.5,[],,1593.0,1285.0,154.0,66.0,[1599]
456,711.0235131396956,158.73858921161826,120.5,[],,863.0,692.0,169.0,57.5,[]
457,968.9477124183006,157.8562091503268,127.5,[],,1205.0,957.0,132.0,117.5,[1208]
458,1239.1242937853108,158.19693301049233,206.5,[],,1543.0,1229.0,134.0,117.5,[1541]
459,902.375,156.44618055555557,96.0,[],,1122.0,883.0,178.0,108.5,[1129]
460,1145.8916083916083,159.1818181818182,143.0,[],,1413.0,1122.0,149.0,95.0,[1414]
461,1222.9160401002507,159.1766917293233,133.0,[],,1511.0,1202.0,159.0,39.0,[]
462,17.5103668261563,157.02551834130782,104.5,[],,11.0,5.0,181.0,108.5,[]
463,329.063811922754,160.14945424013436,198.5,[],,445.0,329.0,161.0,165.5,[]
464,575.1589147286821,156.57751937984494,43.0,[],,709.0,558.0,163.0,95.0,[]
465,815.0683403068341,160.48535564853557,119.5,[],,998.0,808.0,154.0,41.5,[]
466,1047.8272506082726,160.1970802919708,137.0,[],,1298.0,1035.0,184.0,66.0,"[1303, 1311]"
467,181.87687687687688,158.58858858858858,55.5,[],,218.0,164.0,179.0,95.0,[207]
468,768.3613369467027,162.0460704607046,184.5,[],,932.0,744.0,177.0,95.0,[945]
469,861.5657142857143,160.4895238095238,87.5,[],,1055.0,845.0,151.0,6.0,"[1057, 1065]"
470,1183.821106821107,160.52123552123552,129.5,[],,1476.0,1178.0,148.0,66.0,[]
471,1202.2213333333332,158.65333333333334,62.5,[],,1476.0,1178.0,148.0,66.0,[]
472,1253.146953405018,157.70250896057348,46.5,[],,1545.0,1235.0,172.0,117.5,[]
473,196.06554307116104,160.0374531835206,89.0,[],,235.0,177.0,181.0,108.5,[255]
474,301.05232558139534,160.18217054263565,86.0,[],,388.0,276.0,145.0,117.5,[383]
475,627.2771639042357,163.1841620626151,181.0,[],,784.0,628.0,165.0,95.0,[782]
476,726.7872078720787,162.19065190651907,135.5,[],,874.0,699.0,155.0,101.0,[881]
477,1106.939393939394,160.2775119617225,104.5,[],,1362.0,1086.0,163.0,31.0,[]
478,1338.5301204819277,159.93373493975903,83.0,[],,1632.0,1314.0,175.0,13.5,[]
479,557.876678876679,163.14896214896214,136.5,[],,701.0,546.0,185.0,58.5,[]
480,996.849407783418,160.8849407783418,98.5,[],,1221.0,969.0,158.0,95.0,[1227]
481,118.07228915662651,163.4277108433735,166.0,[],,114.0,92.0,157.0,95.0,[]
482,349.0258899676375,161.76051779935273,51.5,[],,441.0,326.0,170.0,50.5,[]
483,829.6477987421383,163.30607966457023,79.5,[],,998.0,808.0,154.0,41.5,[]
484,578.0145560407569,165.1411935953421,114.5,[],,709.0,558.0,163.0,95.0,[]
485,975.9938650306749,165.31288343558282,81.5,[],,1215.0,963.0,176.0,125.0,[]
486,1085.7359735973596,162.7260726072607,50.5,[],,1338.0,1063.0,169.0,95.0,[]
487,24.886363636363637,165.09343434343432,66.0,[],,11.0,5.0,181.0,108.5,[]
488,477.13383838383834,165.08333333333334,66.0,[],,599.0,464.0,173.0,5.0,[]
489,870.6960276338515,168.70293609671847,193.0,[],,1057.0,846.0,154.0,177.0,"[1055, 1063, 1065]"
490,15.348717948717947,164.85897435897436,65.0,[],,11.0,5.0,181.0,108.5,[]
491,53.403921568627446,164.59607843137255,42.5,[],,36.0,24.0,165.0,66.0,"[24, 25]"
492,754.0583115752828,169.37771975630983,191.5,[],,917.0,727.0,162.0,95.0,[]
493,203.79938271604937,165.7746913580247,54.0,[],,247.0,182.0,159.0,31.0,[]
494,885.3522012578617,167.97987421383647,132.5,[],,1083.0,861.0,161.0,53.5,[]
495,1062.6808236808236,169.23037323037323,129.5,[],,1303.0,1039.0,179.0,95.0,"[1298, 1306, 1311]"
496,692.3079922027291,168.44834307992204,85.5,[],,830.0,667.0,182.0,143.5,[]
497,922.8351783517835,170.12054120541205,135.5,[],,1150.0,903.0,157.0,66.0,[]
498,215.8253968253968,171.23015873015873,168.0,[],,296.0,208.0,147.0,95.0,"[282, 305]"
499,241.53258426966292,171.30936329588016,222.5,[],,341.0,242.0,173.0,177.0,"[328, 334]"
500,262.3390216154721,170.1046643913538,146.5,[],,334.0,239.0,174.0,57.5,[341]
501,441.41218637992836,167.58781362007167,46.5,[],,558.0,424.0,160.0,106.5,[560]
502,483.5952380952381,167.04761904761904,21.0,[],,599.0,464.0,173.0,5.0,[]
503,988.1994949494949,168.53787878787878,66.0,[],,1215.0,963.0,176.0,125.0,[]
504,1074.8530183727034,172.3517060367454,127.0,[],,1319.0,1048.0,160.0,95.0,[]
505,1234.7027322404372,172.05027322404374,152.5,[],,1535.0,1223.0,159.0,95.0,[]
506,325.6196868008949,170.8434004474273,74.5,[],,414.0,301.0,160.0,53.5,[]
507,499.7799352750809,169.7799352750809,51.5,[],,619.0,478.0,165.0,41.5,[]
508,705.8176100628931,169.83018867924528,53.0,[],,843.0,680.0,178.0,106.5,[836]
509,1042.3177966101696,176.30084745762713,236.0,[],,1311.0,1044.0,182.0,159.5,"[1298, 1303, 1305, 1306, 1317]"
510,1183.7257217847769,173.0446194225722,127.0,[],,1476.0,1178.0,148.0,66.0,[]
511,348.7119341563786,171.51028806584364,40.5,[],,437.0,321.0,181.0,39.0,[]
512,485.89984350547735,174.11893583724571,106.5,[],,619.0,478.0,165.0,41.5,[]
513,1011.9163591635916,175.17958179581794,135.5,[],,1240.0,988.0,169.0,39.0,[]
514,1362.2159624413146,175.67605633802816,142.0,[],,1664.0,1339.0,160.0,57.0,[]
515,52.87735849056604,172.77044025157232,53.0,[],,36.0,24.0,165.0,66.0,"[24, 25]"
516,815.9430894308944,176.13550135501356,123.0,[],,991.0,799.0,186.0,95.0,[]
517,160.1951219512195,177.7560975609756,184.5,[],,184.0,139.0,195.0,101.0,[167]
518,308.64774381368267,177.16011644832605,114.5,[],,397.0,285.0,190.0,95.0,[403]
519,675.021164021164,173.5873015873016,31.5,[],,832.0,669.0,196.0,95.0,[]
520,743.5271317829457,177.27648578811372,129.0,[],,917.0,727.0,162.0,95.0,[]
521,963.0545454545454,176.3909090909091,165.0,[],,1215.0,963.0,176.0,125.0,[]
522,681.5132743362832,177.75958702064895,113.0,[],,830.0,667.0,182.0,143.5,[]
523,696.363976083707,181.47757847533632,223.0,[],,830.0,667.0,182.0,143.5,[]
524,136.70634920634922,178.24603174603175,84.0,[],,151.0,118.0,163.0,125.0,[]
525,301.08235294117645,177.84313725490196,42.5,[],,397.0,285.0,190.0,95.0,[403]
526,667.1681772406847,180.9436052366566,165.5,[],,815.0,654.0,198.0,108.5,[]
527,882.2262382864793,178.71218206157965,124.5,[],,1083.0,861.0,161.0,53.5,[]
528,253.2183908045977,179.38505747126436,87.0,[],,328.0,236.0,167.0,15.0,[341]
529,525.258064516129,181.4994026284349,139.5,[],,647.0,502.0,187.0,95.0,[658]
530,563.5,182.7280701754386,228.0,[],,723.0,565.0,183.0,159.5,[717]
531,732.2112211221122,182.2167216721672,151.5,[],,901.0,715.0,190.0,159.5,[902]
532,6.0456273764258555,181.05449936628645,131.5,[],,11.0,5.0,181.0,108.5,[]
533,176.28129395218002,181.08579465541493,118.5,[],,204.0,153.0,198.0,95.0,[209]
534,375.05900621118013,181.34782608695653,161.0,[],,507.0,375.0,181.0,125.0,[]
535,512.1182795698925,183.22132616487454,186.0,[],,635.0,489.0,189.0,95.0,[625]
536,589.6642599277978,182.85559566787003,138.5,[],,717.0,562.0,184.0,125.0,[723]
537,763.1291989664084,179.54780361757108,64.5,[],,929.0,742.0,199.0,95.0,[]
538,106.80013689253936,184.7296372347707,243.5,[],,135.0,107.0,185.0,214.5,[120]
539,321.1822916666667,180.65625,64.0,[],,414.0,301.0,160.0,53.5,[]
540,427.96153846153845,183.0010683760684,156.0,[],,550.0,416.0,208.0,101.0,[546]
542,185.9047619047619,182.4672619047619,56.0,[],,207.0,158.0,177.0,95.0,[218]
543,905.9367088607595,180.56540084388186,39.5,[],,1122.0,883.0,178.0,108.5,[1129]
544,546.1153846153846,184.16300366300365,91.0,[],,687.0,534.0,209.0,31.0,[688]
545,798.7602108036891,186.27536231884056,126.5,[],,991.0,799.0,186.0,95.0,[]
546,809.5480225988701,183.5,59.0,[],,976.0,785.0,173.0,5.5,[]
547,1032.392857142857,183.86011904761904,56.0,[],,1265.0,1007.0,192.0,26.5,[]
548,1198.9104084321475,185.8642951251647,126.5,[],,1477.0,1178.0,205.0,101.0,[]
549,501.1370056497175,187.4632768361582,118.0,[],,625.0,482.0,198.0,125.0,"[635, 637]"
550,911.4683544303797,186.04641350210971,118.5,[],,1122.0,883.0,178.0,108.5,[1129]
551,715.0779777206512,189.47215081405315,194.5,[],,868.0,696.0,207.0,95.0,[]
552,49.91001267427123,187.53105196451205,131.5,[],,59.0,50.0,188.0,106.5,[]
553,60.59444444444444,187.09166666666667,60.0,[],,59.0,50.0,188.0,106.5,[]
554,488.8346666666667,189.19733333333335,125.0,[],,605.0,467.0,199.0,95.0,"[596, 607, 612]"
555,1334.6743674367435,188.69746974697472,151.5,[],,1631.0,1313.0,198.0,95.0,[]
556,453.078313253012,188.29116465863453,83.0,[],,561.0,428.0,185.0,143.5,[566]
557,577.6271929824561,189.96929824561403,152.0,[],,703.0,550.0,197.0,58.5,[702]
558,165.23584029712163,192.19312906220983,179.5,[],,184.0,139.0,195.0,101.0,[167]
559,288.8821138211382,190.17317073170733,205.0,[],,382.0,270.0,194.0,143.5,"[376, 385]"
561,817.1022727272727,192.87575757575758,220.0,[],,994.0,805.0,217.0,159.5,[]
562,1188.298969072165,187.75601374570445,48.5,[],,1477.0,1178.0,205.0,101.0,[]
563,16.7678381256656,191.84451544195954,156.5,[],,11.0,5.0,181.0,108.5,[]
564,271.0438413361169,194.1795407098121,239.5,[],,382.0,270.0,194.0,143.5,"[376, 385]"
565,1045.411214953271,189.49376947040497,107.0,[],,1298.0,1035.0,184.0,66.0,"[1303, 1311]"
566,236.32367149758454,192.67149758454107,138.0,[],,307.0,216.0,172.0,108.5,[309]
567,973.1051344743277,193.83944580277097,204.5,[],,1215.0,963.0,176.0,125.0,[]
568,1015.140283140283,193.17631917631917,129.5,[],,1241.0,988.0,203.0,66.0,[]
569,598.6676860346586,193.8960244648318,163.5,[],,734.0,574.0,208.0,66.0,[730]
570,138.9699346405229,194.4013071895425,127.5,[],,157.0,123.0,200.0,62.5,[167]
571,526.8562962962964,195.91925925925926,225.0,[],,658.0,511.0,184.0,159.5,"[647, 678]"
572,634.8748451053284,195.15117719950433,134.5,[],,781.0,626.0,204.0,50.5,[]
573,847.877358490566,191.77044025157232,53.0,[],,1038.0,834.0,209.0,4.5,[1040]
574,1005.9156626506024,191.53413654618475,41.5,[],,1240.0,988.0,169.0,39.0,[]
575,97.19304556354916,195.26378896882494,139.0,[],,106.0,86.0,210.0,106.5,[]
576,432.2225806451613,195.48387096774192,155.0,[],,546.0,413.0,214.0,66.0,[550]
577,1039.264705882353,195.54575163398695,102.0,[],,1279.0,1015.0,193.0,95.0,[]
578,1109.3953488372092,196.9246954595792,150.5,[],,1364.0,1089.0,197.0,95.0,[1376]
579,668.8967921896792,196.53835425383542,119.5,[],,804.0,643.0,208.0,39.0,[]
580,1091.6446789797712,197.75373790677222,189.5,[],,1356.0,1075.0,200.0,95.0,[1357]
581,152.84335839598998,198.32456140350877,133.0,[],,157.0,123.0,200.0,62.5,[167]
582,410.03065134099614,194.73180076628353,43.5,[],,525.0,391.0,203.0,108.5,[528]
583,549.3268921095008,196.76167471819645,103.5,[],,687.0,534.0,209.0,31.0,[688]
584,561.4836956521739,195.3731884057971,92.0,[],,701.0,546.0,185.0,58.5,[]
585,702.0437158469945,196.12021857923497,61.0,[],,843.0,680.0,178.0,106.5,[836]
586,875.1777777777778,196.12037037037035,90.0,[],,1059.0,848.0,192.0,31.0,[]
587,1194.4917257683217,197.42434988179667,141.0,[],,1477.0,1178.0,205.0,101.0,[]
588,1312.748353096179,198.2635046113307,126.5,[],,1608.0,1291.0,209.0,95.0,"[1609, 1616]"
589,653.3008130081301,198.12078977932634,143.5,[],,781.0,626.0,204.0,50.5,[]
590,741.8748451053284,199.15117719950433,134.5,[],,901.0,715.0,190.0,159.5,[902]
591,126.61450044208664,200.15384615384616,188.5,[],,120.0,98.0,195.0,108.5,[135]
592,253.22382324687803,199.17867435158502,173.5,[],,331.0,237.0,193.0,101.0,[]
593,466.8353658536585,197.8760162601626,82.0,[],,586.0,453.0,188.0,53.5,[]
594,481.1330589849108,198.49794238683128,121.5,[],,588.0,455.0,213.0,50.5,[]
595,1074.6592592592592,199.51111111111112,112.5,[],,1317.0,1047.0,192.0,50.5,"[1305, 1311]"
596,1259.8863346104724,201.05619412515964,130.5,[],,1552.0,1240.0,203.0,66.0,[]
597,420.58666666666664,199.10666666666668,50.0,[],,525.0,391.0,203.0,108.5,[528]
598,708.6970588235295,204.0666666666667,170.0,[],,868.0,696.0,207.0,95.0,[]
599,896.6274509803922,202.7058823529412,127.5,[],,1095.0,867.0,207.0,31.5,[]
600,204.2990353697749,204.11146838156483,155.5,[],,233.0,176.0,211.0,165.5,[229]
601,685.0866013071895,200.91666666666666,102.0,[],,830.0,667.0,182.0,143.5,[]
602,1354.501754385965,200.7719298245614,47.5,[],,1658.0,1335.0,189.0,117.5,[]
603,1363.0714285714287,201.8404761904762,70.0,[],,1682.0,1355.0,201.0,31.0,[]
604,570.8191153238546,205.72748815165878,211.0,[],,717.0,562.0,184.0,125.0,[723]
605,987.3190730837789,202.42424242424244,93.5,[],,1209.0,960.0,211.0,66.0,[]
606,1177.3211233211234,204.57753357753356,136.5,[],,1477.0,1178.0,205.0,101.0,[]
607,1239.2129144851658,202.3996509598604,95.5,[],,1552.0,1240.0,203.0,66.0,[]
608,1294.8484848484848,201.85497835497836,77.0,[],,1582.0,1274.0,215.0,31.0,[]
609,175.42884990253413,209.09811565951915,256.5,[],,233.0,176.0,211.0,165.5,[229]
610,190.68615984405457,203.92592592592595,85.5,[],,219.0,165.0,193.0,143.5,[209]
611,492.4492753623189,206.67934782608697,184.0,[],,605.0,467.0,199.0,95.0,"[596, 607, 612]"
612,625.619957537155,204.20169851380044,78.5,[],,765.0,603.0,194.0,50.5,[758]
613,834.2504708097929,204.33521657250472,88.5,[],,1022.0,819.0,218.0,176.5,[]
